;Freq(Hz)	Relative Amplitude (dB): Left
20276.3672	-83.295692
20279.2969	-83.550980
20282.2266	-83.809807
20285.1562	-84.131248
20288.0859	-84.457626
20291.0156	-84.760002
20293.9453	-85.098083
20296.8750	-85.462257
20299.8047	-85.807587
20302.7344	-86.144562
20305.6641	-86.526512
20308.5938	-87.016663
20311.5234	-87.565094
20314.4531	-88.084488
20317.3828	-88.643028
20320.3125	-89.235901
20323.2422	-89.872673
20326.1719	-90.591629
20329.1016	-91.270020
20332.0312	-91.950623
20334.9609	-92.788635
20337.8906	-93.738968
20340.8203	-94.780090
20343.7500	-96.083145
20346.6797	-97.584526
20349.6094	-98.952408
20352.5391	-100.088882
20355.4688	-100.878105
20358.3984	-100.871437
20361.3281	-99.729706
20364.2578	-98.190704
20367.1875	-96.803261
20370.1172	-95.487045
20373.0469	-94.305511
20375.9766	-93.276054
20378.9062	-92.320473
20381.8359	-91.381241
20384.7656	-90.458672
20387.6953	-89.580193
20390.6250	-88.782799
20393.5547	-88.036858
20396.4844	-87.333633
20399.4141	-86.738815
20402.3438	-86.156601
20405.2734	-85.621094
20408.2031	-85.121658
20411.1328	-84.616730
20414.0625	-84.141510
20416.9922	-83.650124
20419.9219	-83.133369
20422.8516	-82.679367
20425.7812	-82.271431
20428.7109	-81.848656
20431.6406	-81.430641
20434.5703	-81.043472
20437.5000	-80.640984
20440.4297	-80.212914
20443.3594	-79.823875
20446.2891	-79.476631
20449.2188	-79.136253
20452.1484	-78.794113
20455.0781	-78.447334
20458.0078	-78.102112
20460.9375	-77.760788
20463.8672	-77.441185
20466.7969	-77.136024
20469.7266	-76.828568
20472.6562	-76.537903
20475.5859	-76.248627
20478.5156	-75.954620
20481.4453	-75.673767
20484.3750	-75.401886
20487.3047	-75.128731
20490.2344	-74.847069
20493.1641	-74.569534
20496.0938	-74.301300
20499.0234	-74.043167
20501.9531	-73.797218
20504.8828	-73.549225
20507.8125	-73.304543
20510.7422	-73.062469
20513.6719	-72.803780
20516.6016	-72.550835
20519.5312	-72.318031
20522.4609	-72.078995
20525.3906	-71.828033
20528.3203	-71.592209
20531.2500	-71.365974
20534.1797	-71.125954
20537.1094	-70.877411
20540.0391	-70.633141
20542.9688	-70.407059
20545.8984	-70.184525
20548.8281	-69.962273
20551.7578	-69.739830
20554.6875	-69.512123
20557.6172	-69.285751
20560.5469	-69.053474
20563.4766	-68.822365
20566.4062	-68.597908
20569.3359	-68.372421
20572.2656	-68.133141
20575.1953	-67.887932
20578.1250	-67.644531
20581.0547	-67.401711
20583.9844	-67.165977
20586.9141	-66.931061
20589.8438	-66.690926
20592.7734	-66.450287
20595.7031	-66.211609
20598.6328	-65.967949
20601.5625	-65.723328
20604.4922	-65.481880
20607.4219	-65.238617
20610.3516	-64.998672
20613.2812	-64.761887
20616.2109	-64.522400
20619.1406	-64.273117
20622.0703	-64.018547
20625.0000	-63.766140
20627.9297	-63.515083
20630.8594	-63.265759
20633.7891	-63.011211
20636.7188	-62.749077
20639.6484	-62.488411
20642.5781	-62.231747
20645.5078	-61.971035
20648.4375	-61.704239
20651.3672	-61.434608
20654.2969	-61.160324
20657.2266	-60.881531
20660.1562	-60.602863
20663.0859	-60.326225
20666.0156	-60.044270
20668.9453	-59.754757
20671.8750	-59.463104
20674.8047	-59.168362
20677.7344	-58.867012
20680.6641	-58.562824
20683.5938	-58.254612
20686.5234	-57.934986
20689.4531	-57.610039
20692.3828	-57.285751
20695.3125	-56.952557
20698.2422	-56.613808
20701.1719	-56.273369
20704.1016	-55.923141
20707.0312	-55.566212
20709.9609	-55.201565
20712.8906	-54.820892
20715.8203	-54.430481
20718.7500	-54.037529
20721.6797	-53.638283
20724.6094	-53.225140
20727.5391	-52.793751
20730.4688	-52.351871
20733.3984	-51.903522
20736.3281	-51.440662
20739.2578	-50.964378
20742.1875	-50.475861
20745.1172	-49.971127
20748.0469	-49.452549
20750.9766	-48.926113
20753.9062	-48.394638
20756.8359	-47.855255
20759.7656	-47.317238
20762.6953	-46.794735
20765.6250	-46.287266
20768.5547	-45.793453
20771.4844	-45.318104
20774.4141	-44.864227
20777.3438	-44.445213
20780.2734	-44.080093
20783.2031	-43.766190
20786.1328	-43.521843
20789.0625	-43.370144
20791.9922	-43.317062
20794.9219	-43.349571
20797.8516	-43.451500
20800.7812	-43.622559
20803.7109	-43.849300
20806.6406	-44.109867
20809.5703	-44.403389
20812.5000	-44.727345
20815.4297	-45.079830
20818.3594	-45.464050
20821.2891	-45.866142
20824.2188	-46.275078
20827.1484	-46.692986
20830.0781	-47.118649
20833.0078	-47.543598
20835.9375	-47.961773
20838.8672	-48.375793
20841.7969	-48.781803
20844.7266	-49.175587
20847.6562	-49.558563
20850.5859	-49.931358
20853.5156	-50.295422
20856.4453	-50.651302
20859.3750	-50.994740
20862.3047	-51.324394
20865.2344	-51.643730
20868.1641	-51.954056
20871.0938	-52.252800
20874.0234	-52.542187
20876.9531	-52.822392
20879.8828	-53.089500
20882.8125	-53.346977
20885.7422	-53.593838
20888.6719	-53.829948
20891.6016	-54.057148
20894.5312	-54.273022
20897.4609	-54.485035
20900.3906	-54.696850
20903.3203	-54.901852
20906.2500	-55.098583
20909.1797	-55.287067
20912.1094	-55.468914
20915.0391	-55.648289
20917.9688	-55.822292
20920.8984	-55.987648
20923.8281	-56.148685
20926.7578	-56.307537
20929.6875	-56.464275
20932.6172	-56.618191
20935.5469	-56.765884
20938.4766	-56.908001
20941.4062	-57.047848
20944.3359	-57.184498
20947.2656	-57.318817
20950.1953	-57.453159
20953.1250	-57.582722
20956.0547	-57.704899
20958.9844	-57.820049
20961.9141	-57.935505
20964.8438	-58.052235
20967.7734	-58.169525
20970.7031	-58.278053
20973.6328	-58.379246
20976.5625	-58.487221
20979.4922	-58.593525
20982.4219	-58.693615
20985.3516	-58.792530
20988.2812	-58.888412
20991.2109	-58.981983
20994.1406	-59.071548
20997.0703	-59.159843
21000.0000	-59.245701
21002.9297	-59.325531
21005.8594	-59.404842
21008.7891	-59.484112
21011.7188	-59.564220
21014.6484	-59.645397
21017.5781	-59.726776
21020.5078	-59.808517
21023.4375	-59.885197
21026.3672	-59.960594
21029.2969	-60.037468
21032.2266	-60.111801
21035.1562	-60.184792
21038.0859	-60.255569
21041.0156	-60.323906
21043.9453	-60.395168
21046.8750	-60.468479
21049.8047	-60.537895
21052.7344	-60.604431
21055.6641	-60.672512
21058.5938	-60.743370
21061.5234	-60.812088
21064.4531	-60.877743
21067.3828	-60.943794
21070.3125	-61.009289
21073.2422	-61.074619
21076.1719	-61.137375
21079.1016	-61.198364
21082.0312	-61.262379
21084.9609	-61.325214
21087.8906	-61.380836
21090.8203	-61.432541
21093.7500	-61.485470
21096.6797	-61.537163
21099.6094	-61.583012
21102.5391	-61.632561
21105.4688	-61.684196
21108.3984	-61.733040
21111.3281	-61.783318
21114.2578	-61.834831
21117.1875	-61.882156
21120.1172	-61.929123
21123.0469	-61.977688
21125.9766	-62.024021
21128.9062	-62.068233
21131.8359	-62.112732
21134.7656	-62.162613
21137.6953	-62.214676
21140.6250	-62.259922
21143.5547	-62.301018
21146.4844	-62.343750
21149.4141	-62.388783
21152.3438	-62.433685
21155.2734	-62.475594
21158.2031	-62.515129
21161.1328	-62.551353
21164.0625	-62.588612
21166.9922	-62.627350
21169.9219	-62.663143
21172.8516	-62.702225
21175.7812	-62.745274
21178.7109	-62.789032
21181.6406	-62.831524
21184.5703	-62.871437
21187.5000	-62.909164
21190.4297	-62.947098
21193.3594	-62.990368
21196.2891	-63.032616
21199.2188	-63.069271
21202.1484	-63.107872
21205.0781	-63.150536
21208.0078	-63.189472
21210.9375	-63.226040
21213.8672	-63.267239
21216.7969	-63.310482
21219.7266	-63.348419
21222.6562	-63.384289
21225.5859	-63.425362
21228.5156	-63.462673
21231.4453	-63.497601
21234.3750	-63.535271
21237.3047	-63.574787
21240.2344	-63.615437
21243.1641	-63.654957
21246.0938	-63.690495
21249.0234	-63.724705
21251.9531	-63.759964
21254.8828	-63.795979
21257.8125	-63.828831
21260.7422	-63.851143
21263.6719	-63.875706
21266.6016	-63.906609
21269.5312	-63.941002
21272.4609	-63.970673
21275.3906	-63.996033
21278.3203	-64.022995
21281.2500	-64.055199
21284.1797	-64.085190
21287.1094	-64.111061
21290.0391	-64.137650
21292.9688	-64.163940
21295.8984	-64.191589
21298.8281	-64.217491
21301.7578	-64.243462
21304.6875	-64.273148
21307.6172	-64.303238
21310.5469	-64.331970
21313.4766	-64.359406
21316.4062	-64.386101
21319.3359	-64.411285
21322.2656	-64.432693
21325.1953	-64.452324
21328.1250	-64.478363
21331.0547	-64.507431
21333.9844	-64.531898
21336.9141	-64.552002
21339.8438	-64.574356
21342.7734	-64.604134
21345.7031	-64.633888
21348.6328	-64.662491
21351.5625	-64.687698
21354.4922	-64.709259
21357.4219	-64.736923
21360.3516	-64.764183
21363.2812	-64.789360
21366.2109	-64.818680
21369.1406	-64.843445
21372.0703	-64.867516
21375.0000	-64.896271
21377.9297	-64.918518
21380.8594	-64.936874
21383.7891	-64.959267
21386.7188	-64.980896
21389.6484	-64.998032
21392.5781	-65.017654
21395.5078	-65.043175
21398.4375	-65.070610
21401.3672	-65.092552
21404.2969	-65.108055
21407.2266	-65.126251
21410.1562	-65.152580
21413.0859	-65.183594
21416.0156	-65.209923
21418.9453	-65.230362
21421.8750	-65.251846
21424.8047	-65.275131
21427.7344	-65.301361
21430.6641	-65.326103
21433.5938	-65.346786
21436.5234	-65.369331
21439.4531	-65.390900
21442.3828	-65.410538
21445.3125	-65.433365
21448.2422	-65.458565
21451.1719	-65.486969
21454.1016	-65.515244
21457.0312	-65.538177
21459.9609	-65.560402
