;Freq(Hz)	Relative Amplitude (dB): Left
19775.3906	-83.407494
19778.3203	-83.573792
19781.2500	-83.712410
19784.1797	-83.918114
19787.1094	-84.150391
19790.0391	-84.347076
19792.9688	-84.531807
19795.8984	-84.734123
19798.8281	-84.987442
19801.7578	-85.136803
19804.6875	-85.257797
19807.6172	-85.417526
19810.5469	-85.621056
19813.4766	-85.883835
19816.4062	-86.140419
19819.3359	-86.392487
19822.2656	-86.638557
19825.1953	-86.862968
19828.1250	-87.114288
19831.0547	-87.445953
19833.9844	-87.766724
19836.9141	-88.066673
19839.8438	-88.402405
19842.7734	-88.717087
19845.7031	-89.145874
19848.6328	-89.696640
19851.5625	-90.092133
19854.4922	-90.350082
19857.4219	-90.696419
19860.3516	-91.096230
19863.2812	-91.490135
19866.2109	-92.018936
19869.1406	-92.629852
19872.0703	-93.101295
19875.0000	-93.573853
19877.9297	-94.320099
19880.8594	-95.149361
19883.7891	-95.859047
19886.7188	-96.715942
19889.6484	-97.781433
19892.5781	-98.693260
19895.5078	-99.620468
19898.4375	-101.199753
19901.3672	-103.286301
19904.2969	-105.353981
19907.2266	-107.524246
19910.1562	-109.523209
19913.0859	-111.095581
19916.0156	-110.825417
19918.9453	-108.571358
19921.8750	-105.780182
19924.8047	-103.437340
19927.7344	-101.429825
19930.6641	-99.584656
19933.5938	-98.074463
19936.5234	-97.040733
19939.4531	-96.129013
19942.3828	-95.142838
19945.3125	-94.328621
19948.2422	-93.713120
19951.1719	-93.143608
19954.1016	-92.518791
19957.0312	-91.793198
19959.9609	-91.150162
19962.8906	-90.628708
19965.8203	-90.129730
19968.7500	-89.622734
19971.6797	-89.161591
19974.6094	-88.734238
19977.5391	-88.300789
19980.4688	-87.846306
19983.3984	-87.473709
19986.3281	-87.175011
19989.2578	-86.786987
19992.1875	-86.367950
19995.1172	-86.033943
19998.0469	-85.721397
20000.9766	-85.396988
20003.9062	-85.043968
20006.8359	-84.694504
20009.7656	-84.396309
20012.6953	-84.112862
20015.6250	-83.820236
20018.5547	-83.542198
20021.4844	-83.296173
20024.4141	-83.058060
20027.3438	-82.784653
20030.2734	-82.513519
20033.2031	-82.267960
20036.1328	-82.007950
20039.0625	-81.770782
20041.9922	-81.559372
20044.9219	-81.277016
20047.8516	-80.970757
20050.7812	-80.771774
20053.7109	-80.634628
20056.6406	-80.437637
20059.5703	-80.183533
20062.5000	-79.964836
20065.4297	-79.814400
20068.3594	-79.662102
20071.2891	-79.466766
20074.2188	-79.259453
20077.1484	-79.064438
20080.0781	-78.892616
20083.0078	-78.717842
20085.9375	-78.518768
20088.8672	-78.317520
20091.7969	-78.146675
20094.7266	-78.022957
20097.6562	-77.870209
20100.5859	-77.659286
20103.5156	-77.476707
20106.4453	-77.308449
20109.3750	-77.144173
20112.3047	-77.000496
20115.2344	-76.841484
20118.1641	-76.683807
20121.0938	-76.535934
20124.0234	-76.385803
20126.9531	-76.236969
20129.8828	-76.072426
20132.8125	-75.902748
20135.7422	-75.769348
20138.6719	-75.640923
20141.6016	-75.471207
20144.5312	-75.299072
20147.4609	-75.161499
20150.3906	-75.017540
20153.3203	-74.843628
20156.2500	-74.670830
20159.1797	-74.532593
20162.1094	-74.419472
20165.0391	-74.291885
20167.9688	-74.139023
20170.8984	-73.984245
20173.8281	-73.844269
20176.7578	-73.714081
20179.6875	-73.565269
20182.6172	-73.406013
20185.5469	-73.264244
20188.4766	-73.125076
20191.4062	-72.994637
20194.3359	-72.868431
20197.2656	-72.739243
20200.1953	-72.605675
20203.1250	-72.471596
20206.0547	-72.349976
20208.9844	-72.214417
20211.9141	-72.074554
20214.8438	-71.946289
20217.7734	-71.814949
20220.7031	-71.693428
20223.6328	-71.578285
20226.5625	-71.450249
20229.4922	-71.322609
20232.4219	-71.199791
20235.3516	-71.069824
20238.2812	-70.934113
20241.2109	-70.795753
20244.1406	-70.672630
20247.0703	-70.560585
20250.0000	-70.439980
20252.9297	-70.322830
20255.8594	-70.201866
20258.7891	-70.076996
20261.7188	-69.954964
20264.6484	-69.829834
20267.5781	-69.708900
20270.5078	-69.592468
20273.4375	-69.481781
20276.3672	-69.357513
20279.2969	-69.219360
20282.2266	-69.083809
20285.1562	-68.958092
20288.0859	-68.851082
20291.0156	-68.743706
20293.9453	-68.621506
20296.8750	-68.513023
20299.8047	-68.403763
20302.7344	-68.266899
20305.6641	-68.137787
20308.5938	-68.024498
20311.5234	-67.911156
20314.4531	-67.793129
20317.3828	-67.664070
20320.3125	-67.533829
20323.2422	-67.406944
20326.1719	-67.284752
20329.1016	-67.177734
20332.0312	-67.078445
20334.9609	-66.963951
20337.8906	-66.832451
20340.8203	-66.699745
20343.7500	-66.580742
20346.6797	-66.485298
20349.6094	-66.382988
20352.5391	-66.253510
20355.4688	-66.124077
20358.3984	-65.998131
20361.3281	-65.876732
20364.2578	-65.771606
20367.1875	-65.673965
20370.1172	-65.569771
20373.0469	-65.456680
20375.9766	-65.339844
20378.9062	-65.222221
20381.8359	-65.099281
20384.7656	-64.969933
20387.6953	-64.846230
20390.6250	-64.730782
20393.5547	-64.616356
20396.4844	-64.497452
20399.4141	-64.367363
20402.3438	-64.234474
20405.2734	-64.109840
20408.2031	-63.989056
20411.1328	-63.860153
20414.0625	-63.726189
20416.9922	-63.592407
20419.9219	-63.460632
20422.8516	-63.330627
20425.7812	-63.209785
20428.7109	-63.086411
20431.6406	-62.950710
20434.5703	-62.807850
20437.5000	-62.659744
20440.4297	-62.514725
20443.3594	-62.387745
20446.2891	-62.268063
20449.2188	-62.124104
20452.1484	-61.983063
20455.0781	-61.866875
20458.0078	-61.742058
20460.9375	-61.603428
20463.8672	-61.468964
20466.7969	-61.335407
20469.7266	-61.201473
20472.6562	-61.068939
20475.5859	-60.930092
20478.5156	-60.786640
20481.4453	-60.646976
20484.3750	-60.507095
20487.3047	-60.362461
20490.2344	-60.215870
20493.1641	-60.081791
20496.0938	-59.950218
20499.0234	-59.791313
20501.9531	-59.646717
20504.8828	-59.532158
20507.8125	-59.401531
20510.7422	-59.255283
20513.6719	-59.104225
20516.6016	-58.944412
20519.5312	-58.788033
20522.4609	-58.633392
20525.3906	-58.467617
20528.3203	-58.303726
20531.2500	-58.153320
20534.1797	-58.005451
20537.1094	-57.852348
20540.0391	-57.695911
20542.9688	-57.529778
20545.8984	-57.352360
20548.8281	-57.186943
20551.7578	-57.019939
20554.6875	-56.832596
20557.6172	-56.651268
20560.5469	-56.480892
20563.4766	-56.312180
20566.4062	-56.141991
20569.3359	-55.962410
20572.2656	-55.777969
20575.1953	-55.593151
20578.1250	-55.408375
20581.0547	-55.220936
20583.9844	-55.027672
20586.9141	-54.828892
20589.8438	-54.623928
20592.7734	-54.414204
20595.7031	-54.202053
20598.6328	-53.982800
20601.5625	-53.753029
20604.4922	-53.520496
20607.4219	-53.291145
20610.3516	-53.056828
20613.2812	-52.813644
20616.2109	-52.563080
20619.1406	-52.307831
20622.0703	-52.046936
20625.0000	-51.781582
20627.9297	-51.516853
20630.8594	-51.247013
20633.7891	-50.977749
20636.7188	-50.720104
20639.6484	-50.460636
20642.5781	-50.191589
20645.5078	-49.913929
20648.4375	-49.611240
20651.3672	-49.290321
20654.2969	-48.971878
20657.2266	-48.646816
20660.1562	-48.306427
20663.0859	-47.949978
20666.0156	-47.577118
20668.9453	-47.192810
20671.8750	-46.797131
20674.8047	-46.385162
20677.7344	-45.956135
20680.6641	-45.514233
20683.5938	-45.053818
20686.5234	-44.570923
20689.4531	-44.069199
20692.3828	-43.548847
20695.3125	-43.009789
20698.2422	-42.441475
20701.1719	-41.842098
20704.1016	-41.221317
20707.0312	-40.578377
20709.9609	-39.902584
20712.8906	-39.193085
20715.8203	-38.431126
20718.7500	-37.653645
20721.6797	-36.876194
20724.6094	-36.128220
20727.5391	-35.454563
20730.4688	-34.900982
20733.3984	-34.526703
20736.3281	-34.381531
20739.2578	-34.476120
20742.1875	-34.793919
20745.1172	-35.294315
20748.0469	-35.918461
20750.9766	-36.612598
20753.9062	-37.334354
20756.8359	-38.053524
20759.7656	-38.752285
20762.6953	-39.426743
20765.6250	-40.073189
20768.5547	-40.684196
20771.4844	-41.263638
20774.4141	-41.814568
20777.3438	-42.336494
20780.2734	-42.832066
20783.2031	-43.304783
20786.1328	-43.754154
20789.0625	-44.181660
20791.9922	-44.591572
20794.9219	-44.985882
20797.8516	-45.359333
20800.7812	-45.709278
20803.7109	-46.049614
20806.6406	-46.379570
20809.5703	-46.692726
20812.5000	-46.993675
20815.4297	-47.283386
20818.3594	-47.564434
20821.2891	-47.832504
20824.2188	-48.085270
20827.1484	-48.334553
20830.0781	-48.582588
20833.0078	-48.818321
20835.9375	-49.042866
20838.8672	-49.262798
20841.7969	-49.475601
20844.7266	-49.674202
20847.6562	-49.870342
20850.5859	-50.072746
20853.5156	-50.257221
20856.4453	-50.423378
20859.3750	-50.593552
20862.3047	-50.767677
20865.2344	-50.937885
20868.1641	-51.103695
20871.0938	-51.262646
20874.0234	-51.419300
20876.9531	-51.575119
20879.8828	-51.728157
20882.8125	-51.883511
20885.7422	-52.038704
20888.6719	-52.185265
20891.6016	-52.328133
20894.5312	-52.466717
20897.4609	-52.597561
20900.3906	-52.726715
20903.3203	-52.861526
20906.2500	-52.999149
20909.1797	-53.127052
20912.1094	-53.247070
20915.0391	-53.367764
20917.9688	-53.484066
20920.8984	-53.595528
20923.8281	-53.707150
20926.7578	-53.822178
20929.6875	-53.943233
20932.6172	-54.063053
20935.5469	-54.177795
20938.4766	-54.286362
20941.4062	-54.387123
20944.3359	-54.489315
20947.2656	-54.597202
20950.1953	-54.702274
20953.1250	-54.795513
20956.0547	-54.883823
20958.9844	-54.974476
20961.9141	-55.064087
20964.8438	-55.155727
20967.7734	-55.251293
20970.7031	-55.344311
20973.6328	-55.433434
20976.5625	-55.525986
20979.4922	-55.619011
20982.4219	-55.709564
20985.3516	-55.801460
20988.2812	-55.887207
20991.2109	-55.974674
20994.1406	-56.073288
20997.0703	-56.172668
21000.0000	-56.260685
21002.9297	-56.319832
21005.8594	-56.373692
21008.7891	-56.434460
21011.7188	-56.502674
21014.6484	-56.568005
21017.5781	-56.633057
21020.5078	-56.701622
21023.4375	-56.769512
21026.3672	-56.839951
21029.2969	-56.910919
21032.2266	-56.976990
21035.1562	-57.043629
21038.0859	-57.103661
21041.0156	-57.156654
21043.9453	-57.210686
21046.8750	-57.266781
21049.8047	-57.325241
21052.7344	-57.378872
21055.6641	-57.438866
21058.5938	-57.510799
21061.5234	-57.579678
21064.4531	-57.641083
21067.3828	-57.702789
21070.3125	-57.765190
21073.2422	-57.818424
21076.1719	-57.866562
21079.1016	-57.922279
21082.0312	-57.988762
21084.9609	-58.054836
21087.8906	-58.110737
21090.8203	-58.158821
21093.7500	-58.209309
21096.6797	-58.269150
21099.6094	-58.325188
21102.5391	-58.374752
21105.4688	-58.427357
21108.3984	-58.482624
21111.3281	-58.535500
21114.2578	-58.580334
21117.1875	-58.622795
21120.1172	-58.667915
21123.0469	-58.719475
21125.9766	-58.783802
21128.9062	-58.853168
21131.8359	-58.913071
21134.7656	-58.960335
21137.6953	-58.999298
21140.6250	-59.033539
21143.5547	-59.069553
21146.4844	-59.110523
21149.4141	-59.157509
21152.3438	-59.221210
21155.2734	-59.288353
21158.2031	-59.341759
21161.1328	-59.388844
21164.0625	-59.435425
21166.9922	-59.481621
21169.9219	-59.526211
21172.8516	-59.569561
21175.7812	-59.612202
21178.7109	-59.651718
21181.6406	-59.690510
21184.5703	-59.725903
21187.5000	-59.757828
21190.4297	-59.789436
21193.3594	-59.825157
21196.2891	-59.859001
21199.2188	-59.884708
21202.1484	-59.918343
21205.0781	-59.960922
21208.0078	-59.999767
21210.9375	-60.036179
21213.8672	-60.070560
21216.7969	-60.108322
21219.7266	-60.150242
21222.6562	-60.185509
21225.5859	-60.216862
21228.5156	-60.251228
21231.4453	-60.282795
21234.3750	-60.309700
21237.3047	-60.337208
21240.2344	-60.376541
21243.1641	-60.422024
21246.0938	-60.457668
21249.0234	-60.494915
21251.9531	-60.529076
21254.8828	-60.556503
21257.8125	-60.597317
21260.7422	-60.639202
21263.6719	-60.667656
21266.6016	-60.695312
21269.5312	-60.727268
21272.4609	-60.760990
21275.3906	-60.795700
21278.3203	-60.827503
21281.2500	-60.858421
21284.1797	-60.893002
21287.1094	-60.926174
21290.0391	-60.957645
21292.9688	-60.991875
21295.8984	-61.021572
21298.8281	-61.044483
21301.7578	-61.082283
21304.6875	-61.130054
21307.6172	-61.159245
21310.5469	-61.184025
21313.4766	-61.220982
21316.4062	-61.263344
21319.3359	-61.302124
21322.2656	-61.330833
21325.1953	-61.354446
21328.1250	-61.388203
21331.0547	-61.436844
21333.9844	-61.483337
21336.9141	-61.512394
21339.8438	-61.533630
21342.7734	-61.560558
21345.7031	-61.592735
21348.6328	-61.619312
21351.5625	-61.651661
21354.4922	-61.683647
21357.4219	-61.697659
21360.3516	-61.711872
21363.2812	-61.737957
21366.2109	-61.762661
21369.1406	-61.782230
21372.0703	-61.800903
21375.0000	-61.822773
21377.9297	-61.846462
21380.8594	-61.870815
21383.7891	-61.895428
21386.7188	-61.915077
21389.6484	-61.938606
21392.5781	-61.966072
21395.5078	-61.993317
21398.4375	-62.027737
21401.3672	-62.054401
21404.2969	-62.067650
21407.2266	-62.084572
21410.1562	-62.109886
21413.0859	-62.138836
21416.0156	-62.164368
21418.9453	-62.188343
21421.8750	-62.215519
21424.8047	-62.240597
21427.7344	-62.267467
21430.6641	-62.296951
21433.5938	-62.318172
21436.5234	-62.338604
21439.4531	-62.367565
21442.3828	-62.397522
21445.3125	-62.420498
21448.2422	-62.430046
21451.1719	-62.442631
21454.1016	-62.471573
21457.0312	-62.497910
21459.9609	-62.525066
21462.8906	-62.555908
21465.8203	-62.582062
21468.7500	-62.609985
21471.6797	-62.632313
21474.6094	-62.651012
21477.5391	-62.677620
21480.4688	-62.706367
21483.3984	-62.733105
21486.3281	-62.754147
21489.2578	-62.776886
21492.1875	-62.808434
21495.1172	-62.835808
21498.0469	-62.862957
21500.9766	-62.892773
21503.9062	-62.919006
21506.8359	-62.944786
21509.7656	-62.968304
21512.6953	-62.989735
21515.6250	-63.013939
21518.5547	-63.037964
21521.4844	-63.057610
21524.4141	-63.071175
21527.3438	-63.086178
21530.2734	-63.103420
21533.2031	-63.116020
21536.1328	-63.127693
21539.0625	-63.143066
21541.9922	-63.165077
21544.9219	-63.175201
21547.8516	-63.174103
21550.7812	-63.194019
21553.7109	-63.226635
21556.6406	-63.248287
21559.5703	-63.261703
21562.5000	-63.277565
21565.4297	-63.293148
21568.3594	-63.305992
21571.2891	-63.320202
21574.2188	-63.339180
21577.1484	-63.355904
21580.0781	-63.369804
21583.0078	-63.391495
21585.9375	-63.411545
21588.8672	-63.433681
21591.7969	-63.461697
21594.7266	-63.480103
21597.6562	-63.498661
21600.5859	-63.526081
21603.5156	-63.547100
21606.4453	-63.562061
21609.3750	-63.582150
21612.3047	-63.599316
21615.2344	-63.609631
21618.1641	-63.622158
21621.0938	-63.644188
21624.0234	-63.668777
21626.9531	-63.688263
21629.8828	-63.711277
21632.8125	-63.727684
21635.7422	-63.737644
21638.6719	-63.758598
21641.6016	-63.781067
21644.5312	-63.795845
21647.4609	-63.807686
21650.3906	-63.831467
21653.3203	-63.868763
21656.2500	-63.897980
21659.1797	-63.917900
21662.1094	-63.934010
21665.0391	-63.947910
21667.9688	-63.970634
21670.8984	-64.000572
21673.8281	-64.022835
21676.7578	-64.041222
21679.6875	-64.065216
21682.6172	-64.088654
21685.5469	-64.106064
21688.4766	-64.120201
21691.4062	-64.135872
21694.3359	-64.146416
21697.2656	-64.145645
21700.1953	-64.148590
21703.1250	-64.166214
21706.0547	-64.187836
21708.9844	-64.201584
21711.9141	-64.218048
21714.8438	-64.231354
21717.7734	-64.234528
21720.7031	-64.251312
21723.6328	-64.271973
21726.5625	-64.280037
21729.4922	-64.290825
21732.4219	-64.303307
21735.3516	-64.313873
21738.2812	-64.330406
21741.2109	-64.345444
21744.1406	-64.355377
21747.0703	-64.370674
21750.0000	-64.390160
21752.9297	-64.404343
21755.8594	-64.417595
21758.7891	-64.433640
21761.7188	-64.446030
21764.6484	-64.457695
21767.5781	-64.473564
21770.5078	-64.489494
21773.4375	-64.508759
21776.3672	-64.528297
21779.2969	-64.542191
21782.2266	-64.559090
21785.1562	-64.577469
21788.0859	-64.587936
21791.0156	-64.595779
21793.9453	-64.613579
21796.8750	-64.632462
21799.8047	-64.649796
21802.7344	-64.671654
21805.6641	-64.684258
21808.5938	-64.694077
21811.5234	-64.710854
21814.4531	-64.728569
21817.3828	-64.745026
21820.3125	-64.756973
21823.2422	-64.768631
21826.1719	-64.786606
21829.1016	-64.799500
21832.0312	-64.810966
21834.9609	-64.829903
21837.8906	-64.841660
21840.8203	-64.852936
21843.7500	-64.869614
21846.6797	-64.874527
21849.6094	-64.880623
21852.5391	-64.906517
21855.4688	-64.931694
21858.3984	-64.943130
21861.3281	-64.954514
21864.2578	-64.967773
21867.1875	-64.982353
21870.1172	-64.996254
21873.0469	-65.004585
21875.9766	-65.018646
21878.9062	-65.033707
21881.8359	-65.044708
21884.7656	-65.061630
21887.6953	-65.075226
21890.6250	-65.082535
21893.5547	-65.088844
21896.4844	-65.098328
21899.4141	-65.113098
21902.3438	-65.131004
21905.2734	-65.155678
21908.2031	-65.177025
21911.1328	-65.189781
21914.0625	-65.205643
21916.9922	-65.218536
21919.9219	-65.233116
21922.8516	-65.259239
21925.7812	-65.277275
21928.7109	-65.292610
21931.6406	-65.313522
21934.5703	-65.325630
21937.5000	-65.337700
21940.4297	-65.361870
21943.3594	-65.383392
21946.2891	-65.397133
21949.2188	-65.404030
21952.1484	-65.408745
21955.0781	-65.416687
21958.0078	-65.432999
21960.9375	-65.447922
21963.8672	-65.450409
21966.7969	-65.451645
21969.7266	-65.460152
21972.6562	-65.463661
21975.5859	-65.464516
21978.5156	-65.474075
21981.4453	-65.488495
21984.3750	-65.505180
21987.3047	-65.518372
21990.2344	-65.522751
21993.1641	-65.528618
