;Freq(Hz)	Relative Amplitude (dB): Left
18735.3516	-81.320084
18738.2812	-81.315346
18741.2109	-81.315315
18744.1406	-81.338989
18747.0703	-81.374413
18750.0000	-81.379875
18752.9297	-81.364182
18755.8594	-81.377579
18758.7891	-81.408699
18761.7188	-81.437401
18764.6484	-81.467575
18767.5781	-81.468918
18770.5078	-81.456345
18773.4375	-81.455154
18776.3672	-81.462547
18779.2969	-81.485641
18782.2266	-81.495804
18785.1562	-81.491020
18788.0859	-81.501694
18791.0156	-81.518066
18793.9453	-81.530365
18796.8750	-81.531227
18799.8047	-81.548080
18802.7344	-81.580559
18805.6641	-81.585167
18808.5938	-81.572746
18811.5234	-81.566849
18814.4531	-81.573532
18817.3828	-81.573586
18820.3125	-81.571205
18823.2422	-81.593971
18826.1719	-81.619591
18829.1016	-81.634071
18832.0312	-81.649414
18834.9609	-81.650688
18837.8906	-81.667625
18840.8203	-81.717888
18843.7500	-81.743835
18846.6797	-81.742973
18849.6094	-81.742455
18852.5391	-81.746979
18855.4688	-81.759354
18858.3984	-81.773697
18861.3281	-81.795792
18864.2578	-81.811691
18867.1875	-81.817757
18870.1172	-81.834961
18873.0469	-81.854393
18875.9766	-81.874718
18878.9062	-81.898621
18881.8359	-81.919403
18884.7656	-81.951462
18887.6953	-81.970497
18890.6250	-81.956322
18893.5547	-81.944145
18896.4844	-81.968506
18899.4141	-82.017166
18902.3438	-82.040794
18905.2734	-82.052338
18908.2031	-82.049919
18911.1328	-82.037544
18914.0625	-82.064362
18916.9922	-82.097069
18919.9219	-82.105209
18922.8516	-82.119263
18925.7812	-82.140915
18928.7109	-82.150879
18931.6406	-82.170372
18934.5703	-82.192032
18937.5000	-82.213539
18940.4297	-82.230339
18943.3594	-82.243828
18946.2891	-82.268608
18949.2188	-82.281616
18952.1484	-82.286507
18955.0781	-82.282883
18958.0078	-82.275200
18960.9375	-82.266960
18963.8672	-82.286919
18966.7969	-82.329636
18969.7266	-82.359039
18972.6562	-82.376160
18975.5859	-82.383499
18978.5156	-82.413719
18981.4453	-82.454628
18984.3750	-82.469383
18987.3047	-82.471359
18990.2344	-82.472618
18993.1641	-82.486053
18996.0938	-82.493797
18999.0234	-82.503502
19001.9531	-82.522148
19004.8828	-82.539436
19007.8125	-82.544388
19010.7422	-82.551140
19013.6719	-82.582596
19016.6016	-82.584816
19019.5312	-82.560432
19022.4609	-82.564087
19025.3906	-82.603981
19028.3203	-82.647621
19031.2500	-82.675110
19034.1797	-82.702705
19037.1094	-82.750938
19040.0391	-82.795113
19042.9688	-82.805557
19045.8984	-82.822243
19048.8281	-82.838799
19051.7578	-82.843452
19054.6875	-82.873688
19057.6172	-82.909248
19060.5469	-82.928062
19063.4766	-82.934708
19066.4062	-82.938766
19069.3359	-82.960358
19072.2656	-82.978569
19075.1953	-82.998634
19078.1250	-83.034180
19081.0547	-83.070435
19083.9844	-83.090820
19086.9141	-83.081375
19089.8438	-83.088493
19092.7734	-83.138565
19095.7031	-83.182899
19098.6328	-83.184532
19101.5625	-83.192596
19104.4922	-83.220642
19107.4219	-83.248016
19110.3516	-83.263870
19113.2812	-83.274727
19116.2109	-83.309006
19119.1406	-83.330742
19122.0703	-83.325378
19125.0000	-83.335297
19127.9297	-83.335632
19130.8594	-83.350456
19133.7891	-83.383034
19136.7188	-83.406090
19139.6484	-83.447342
19142.5781	-83.490593
19145.5078	-83.522842
19148.4375	-83.535988
19151.3672	-83.555199
19154.2969	-83.564224
19157.2266	-83.556999
19160.1562	-83.587700
19163.0859	-83.626144
19166.0156	-83.651199
19168.9453	-83.689438
19171.8750	-83.717133
19174.8047	-83.743950
19177.7344	-83.768158
19180.6641	-83.769653
19183.5938	-83.790520
19186.5234	-83.806519
19189.4531	-83.797905
19192.3828	-83.814507
