;Freq(Hz)	Relative Amplitude (dB): Left
18735.3516	-76.799194
18738.2812	-76.827888
18741.2109	-76.836662
18744.1406	-76.840317
18747.0703	-76.853493
18750.0000	-76.878517
18752.9297	-76.909950
18755.8594	-76.934441
18758.7891	-76.969673
18761.7188	-77.005974
18764.6484	-77.016228
18767.5781	-77.019890
18770.5078	-77.020294
18773.4375	-77.031654
18776.3672	-77.051193
18779.2969	-77.078651
18782.2266	-77.103973
18785.1562	-77.119194
18788.0859	-77.137619
18791.0156	-77.153198
18793.9453	-77.174019
18796.8750	-77.205421
18799.8047	-77.234924
18802.7344	-77.253159
18805.6641	-77.258858
18808.5938	-77.272476
18811.5234	-77.303085
18814.4531	-77.329765
18817.3828	-77.343613
18820.3125	-77.354332
18823.2422	-77.370659
18826.1719	-77.392761
18829.1016	-77.418175
18832.0312	-77.443436
18834.9609	-77.468018
18837.8906	-77.502945
18840.8203	-77.543846
18843.7500	-77.574112
18846.6797	-77.582092
18849.6094	-77.578194
18852.5391	-77.585678
18855.4688	-77.606506
18858.3984	-77.645233
18861.3281	-77.682716
18864.2578	-77.703278
18867.1875	-77.736343
18870.1172	-77.767441
18873.0469	-77.781075
18875.9766	-77.802994
18878.9062	-77.846619
18881.8359	-77.897781
18884.7656	-77.924377
18887.6953	-77.938599
18890.6250	-77.962524
18893.5547	-77.987808
18896.4844	-77.999046
18899.4141	-77.995636
18902.3438	-78.003700
18905.2734	-78.032600
18908.2031	-78.069870
18911.1328	-78.104210
18914.0625	-78.133446
18916.9922	-78.163040
18919.9219	-78.204384
18922.8516	-78.245026
18925.7812	-78.276466
18928.7109	-78.321236
18931.6406	-78.363319
18934.5703	-78.395126
18937.5000	-78.420982
18940.4297	-78.445656
18943.3594	-78.473526
18946.2891	-78.500343
18949.2188	-78.514015
18952.1484	-78.523041
18955.0781	-78.531319
18958.0078	-78.544785
18960.9375	-78.564301
18963.8672	-78.565697
18966.7969	-78.575027
18969.7266	-78.609573
18972.6562	-78.642601
18975.5859	-78.668335
18978.5156	-78.687592
18981.4453	-78.705177
18984.3750	-78.727524
18987.3047	-78.750397
18990.2344	-78.750122
18993.1641	-78.747101
18996.0938	-78.777374
18999.0234	-78.812263
19001.9531	-78.833603
19004.8828	-78.853676
19007.8125	-78.879372
19010.7422	-78.909142
19013.6719	-78.951096
19016.6016	-78.998032
19019.5312	-79.040947
19022.4609	-79.072296
19025.3906	-79.075478
19028.3203	-79.084007
19031.2500	-79.105629
19034.1797	-79.120056
19037.1094	-79.141037
19040.0391	-79.158813
19042.9688	-79.172203
19045.8984	-79.217339
19048.8281	-79.259941
19051.7578	-79.270363
19054.6875	-79.290031
19057.6172	-79.320709
19060.5469	-79.345985
19063.4766	-79.361839
19066.4062	-79.372726
19069.3359	-79.390388
19072.2656	-79.405197
19075.1953	-79.420364
19078.1250	-79.435211
19081.0547	-79.454590
19083.9844	-79.506828
19086.9141	-79.573837
19089.8438	-79.630089
19092.7734	-79.662598
19095.7031	-79.679451
19098.6328	-79.703667
19101.5625	-79.729942
19104.4922	-79.760796
19107.4219	-79.789505
19110.3516	-79.825073
19113.2812	-79.890274
19116.2109	-79.945801
19119.1406	-79.976349
19122.0703	-80.018631
19125.0000	-80.065582
19127.9297	-80.094330
19130.8594	-80.121933
19133.7891	-80.159317
19136.7188	-80.200638
19139.6484	-80.243439
19142.5781	-80.271637
19145.5078	-80.297508
19148.4375	-80.343330
19151.3672	-80.371468
19154.2969	-80.386055
19157.2266	-80.422028
19160.1562	-80.469910
19163.0859	-80.519348
19166.0156	-80.558823
19168.9453	-80.599052
19171.8750	-80.656158
19174.8047	-80.699097
19177.7344	-80.730682
19180.6641	-80.784546
19183.5938	-80.830925
19186.5234	-80.873459
19189.4531	-80.933594
19192.3828	-80.978058
19195.3125	-80.983658
19198.2422	-81.002930
19201.1719	-81.024338
19204.1016	-81.048851
19207.0312	-81.078613
19209.9609	-81.101738
19212.8906	-81.141327
19215.8203	-81.181015
19218.7500	-81.228371
19221.6797	-81.287880
19224.6094	-81.317055
19227.5391	-81.338776
19230.4688	-81.377693
19233.3984	-81.421486
19236.3281	-81.473106
19239.2578	-81.529388
19242.1875	-81.554039
19245.1172	-81.595314
19248.0469	-81.666725
19250.9766	-81.722374
19253.9062	-81.794785
19256.8359	-81.859962
19259.7656	-81.896805
19262.6953	-81.941566
19265.6250	-81.999718
19268.5547	-82.037819
19271.4844	-82.048355
19274.4141	-82.081955
19277.3438	-82.140526
19280.2734	-82.191689
19283.2031	-82.257927
19286.1328	-82.348511
19289.0625	-82.429893
19291.9922	-82.478821
19294.9219	-82.520004
19297.8516	-82.588028
19300.7812	-82.651596
19303.7109	-82.700829
19306.6406	-82.770020
19309.5703	-82.829666
19312.5000	-82.874619
19315.4297	-82.931427
19318.3594	-82.982918
19321.2891	-83.028267
19324.2188	-83.074974
19327.1484	-83.140633
19330.0781	-83.209946
19333.0078	-83.262947
19335.9375	-83.324326
19338.8672	-83.381226
19341.7969	-83.471855
19344.7266	-83.587997
19347.6562	-83.646461
19350.5859	-83.681725
19353.5156	-83.719627
19356.4453	-83.775970
19359.3750	-83.879501
19362.3047	-83.984344
19365.2344	-84.058105
19368.1641	-84.092728
19371.0938	-84.137085
19374.0234	-84.197533
19376.9531	-84.264236
19379.8828	-84.324066
19382.8125	-84.377815
19385.7422	-84.440704
19388.6719	-84.521790
19391.6016	-84.594017
19394.5312	-84.655655
19397.4609	-84.722679
19400.3906	-84.788818
19403.3203	-84.881165
19406.2500	-84.981354
19409.1797	-85.032043
19412.1094	-85.078476
19415.0391	-85.161880
19417.9688	-85.256638
19420.8984	-85.328125
19423.8281	-85.394753
19426.7578	-85.486252
19429.6875	-85.590828
19432.6172	-85.680939
19435.5469	-85.756348
19438.4766	-85.840012
19441.4062	-85.908371
19444.3359	-85.976173
19447.2656	-86.075127
19450.1953	-86.150436
19453.1250	-86.189362
19456.0547	-86.265358
19458.9844	-86.392120
19461.9141	-86.512962
19464.8438	-86.617989
19467.7734	-86.717140
19470.7031	-86.797485
19473.6328	-86.902290
19476.5625	-87.026756
19479.4922	-87.116699
19482.4219	-87.247505
19485.3516	-87.404602
19488.2812	-87.479347
19491.2109	-87.543861
19494.1406	-87.650322
19497.0703	-87.731682
19500.0000	-87.805923
19502.9297	-87.916687
19505.8594	-88.082260
19508.7891	-88.254021
19511.7188	-88.348541
19514.6484	-88.454277
19517.5781	-88.592232
19520.5078	-88.691208
19523.4375	-88.774765
19526.3672	-88.882301
19529.2969	-89.065117
19532.2266	-89.232048
19535.1562	-89.302780
19538.0859	-89.397003
19541.0156	-89.576149
19543.9453	-89.764656
19546.8750	-89.921509
19549.8047	-90.101662
19552.7344	-90.304573
19555.6641	-90.452286
19558.5938	-90.560852
19561.5234	-90.711182
19564.4531	-90.860565
19567.3828	-90.994873
19570.3125	-91.184143
19573.2422	-91.381958
19576.1719	-91.538879
19579.1016	-91.739510
19582.0312	-92.034241
19584.9609	-92.295158
19587.8906	-92.428307
19590.8203	-92.555634
19593.7500	-92.806046
19596.6797	-93.062721
19599.6094	-93.269699
19602.5391	-93.531288
19605.4688	-93.773056
19608.3984	-94.013763
19611.3281	-94.339493
19614.2578	-94.679276
19617.1875	-94.951096
19620.1172	-95.163612
19623.0469	-95.394226
19625.9766	-95.707787
19628.9062	-96.048668
19631.8359	-96.335098
19634.7656	-96.557571
19637.6953	-96.829674
19640.6250	-97.266113
19643.5547	-97.814087
19646.4844	-98.404694
19649.4141	-98.804482
19652.3438	-99.049484
19655.2734	-99.462555
19658.2031	-100.140038
19661.1328	-100.781563
19664.0625	-101.201187
19666.9922	-101.658577
19669.9219	-102.271065
19672.8516	-103.131462
19675.7812	-103.996323
19678.7109	-104.937599
19681.6406	-106.299416
19684.5703	-107.527519
19687.5000	-108.406738
19690.4297	-109.672447
19693.3594	-111.703094
19696.2891	-113.472870
19699.2188	-114.576126
19702.1484	-116.506920
19705.0781	-118.015717
19708.0078	-117.474174
19710.9375	-116.042099
19713.8672	-114.347717
19716.7969	-112.460503
19719.7266	-110.554390
19722.6562	-108.829628
19725.5859	-107.391273
19728.5156	-106.002243
19731.4453	-104.822052
19734.3750	-103.982964
19737.3047	-103.175560
19740.2344	-102.456741
19743.1641	-101.887245
19746.0938	-101.257889
19749.0234	-100.550163
19751.9531	-99.937195
19754.8828	-99.347481
19757.8125	-98.819557
19760.7422	-98.461533
19763.6719	-98.096016
19766.6016	-97.630112
19769.5312	-97.170639
19772.4609	-96.714241
19775.3906	-96.208054
19778.3203	-95.832222
19781.2500	-95.550209
19784.1797	-95.197166
19787.1094	-94.810257
19790.0391	-94.439728
19792.9688	-94.046127
19795.8984	-93.708542
19798.8281	-93.483498
19801.7578	-93.256851
19804.6875	-93.046898
19807.6172	-92.843575
19810.5469	-92.550392
19813.4766	-92.279831
19816.4062	-92.097900
19819.3359	-91.842041
19822.2656	-91.526962
19825.1953	-91.269020
19828.1250	-91.005280
19831.0547	-90.734818
19833.9844	-90.528198
19836.9141	-90.355247
19839.8438	-90.118401
19842.7734	-89.881615
19845.7031	-89.690315
19848.6328	-89.496323
19851.5625	-89.317024
19854.4922	-89.156174
19857.4219	-88.975769
19860.3516	-88.773117
19863.2812	-88.558960
19866.2109	-88.389183
19869.1406	-88.266525
19872.0703	-88.115387
19875.0000	-87.918747
19877.9297	-87.753639
19880.8594	-87.595901
19883.7891	-87.395241
19886.7188	-87.198463
19889.6484	-87.034996
19892.5781	-86.901024
19895.5078	-86.756737
19898.4375	-86.595406
19901.3672	-86.421272
19904.2969	-86.270287
19907.2266	-86.150917
19910.1562	-85.989723
19913.0859	-85.806786
19916.0156	-85.669312
19918.9453	-85.526505
19921.8750	-85.387947
19924.8047	-85.299759
19927.7344	-85.191978
19930.6641	-85.033646
19933.5938	-84.858276
19936.5234	-84.720451
19939.4531	-84.596245
19942.3828	-84.446701
19945.3125	-84.338425
19948.2422	-84.243759
19951.1719	-84.103745
19954.1016	-83.954216
19957.0312	-83.834663
19959.9609	-83.751122
19962.8906	-83.657982
19965.8203	-83.551697
19968.7500	-83.440025
19971.6797	-83.295174
19974.6094	-83.164375
19977.5391	-83.075752
19980.4688	-82.976967
19983.3984	-82.843170
19986.3281	-82.710106
19989.2578	-82.604774
19992.1875	-82.502960
19995.1172	-82.405212
19998.0469	-82.297096
20000.9766	-82.183060
20003.9062	-82.093727
20006.8359	-81.983727
20009.7656	-81.870247
20012.6953	-81.778458
20015.6250	-81.684540
20018.5547	-81.581657
20021.4844	-81.469841
20024.4141	-81.371971
20027.3438	-81.273338
20030.2734	-81.171684
20033.2031	-81.080406
20036.1328	-80.990906
20039.0625	-80.907326
20041.9922	-80.813850
20044.9219	-80.684189
20047.8516	-80.563469
20050.7812	-80.466667
20053.7109	-80.358566
20056.6406	-80.255630
20059.5703	-80.161850
20062.5000	-80.076645
20065.4297	-79.983543
20068.3594	-79.893730
20071.2891	-79.800034
20074.2188	-79.692169
20077.1484	-79.584877
20080.0781	-79.495728
20083.0078	-79.427513
20085.9375	-79.331078
20088.8672	-79.219200
20091.7969	-79.135117
20094.7266	-79.050056
20097.6562	-78.944496
20100.5859	-78.831612
20103.5156	-78.734810
20106.4453	-78.657509
20109.3750	-78.577080
20112.3047	-78.493431
20115.2344	-78.412575
20118.1641	-78.326241
20121.0938	-78.232727
20124.0234	-78.137901
20126.9531	-78.051727
20129.8828	-77.963585
20132.8125	-77.870132
20135.7422	-77.781815
20138.6719	-77.698196
20141.6016	-77.620354
20144.5312	-77.539406
20147.4609	-77.443810
20150.3906	-77.346878
20153.3203	-77.259018
20156.2500	-77.175331
20159.1797	-77.101036
20162.1094	-77.016548
20165.0391	-76.924408
20167.9688	-76.850067
20170.8984	-76.772461
20173.8281	-76.687538
20176.7578	-76.611542
20179.6875	-76.536163
20182.6172	-76.445709
20185.5469	-76.354752
20188.4766	-76.272919
20191.4062	-76.196053
20194.3359	-76.121330
20197.2656	-76.046211
20200.1953	-75.969856
20203.1250	-75.887482
20206.0547	-75.800774
20208.9844	-75.715012
20211.9141	-75.629784
20214.8438	-75.537491
20217.7734	-75.438293
20220.7031	-75.356392
20223.6328	-75.279716
20226.5625	-75.189590
20229.4922	-75.098801
20232.4219	-75.013359
20235.3516	-74.930794
20238.2812	-74.859047
20241.2109	-74.791161
20244.1406	-74.709656
20247.0703	-74.627823
20250.0000	-74.555862
20252.9297	-74.474358
20255.8594	-74.387741
20258.7891	-74.308571
20261.7188	-74.225807
20264.6484	-74.147873
20267.5781	-74.076378
20270.5078	-73.998901
20273.4375	-73.924957
20276.3672	-73.859947
20279.2969	-73.784744
20282.2266	-73.702538
20285.1562	-73.627495
20288.0859	-73.548561
20291.0156	-73.472885
20293.9453	-73.408203
20296.8750	-73.347092
20299.8047	-73.286865
