;Freq(Hz)	Relative Amplitude (dB): Left
19116.2109	-96.717316
19119.1406	-96.731316
19122.0703	-96.818184
19125.0000	-96.826660
19127.9297	-96.771179
19130.8594	-96.766747
19133.7891	-96.834038
19136.7188	-96.852509
19139.6484	-96.776276
19142.5781	-96.972977
19145.5078	-97.316032
19148.4375	-97.384789
19151.3672	-97.241150
19154.2969	-97.167534
19157.2266	-97.215088
19160.1562	-97.225304
19163.0859	-97.209946
19166.0156	-97.233757
19168.9453	-97.296867
19171.8750	-97.281639
19174.8047	-97.273033
19177.7344	-97.325020
19180.6641	-97.337540
19183.5938	-97.381912
19186.5234	-97.676888
19189.4531	-97.926468
19192.3828	-97.762207
19195.3125	-97.563889
19198.2422	-97.529686
19201.1719	-97.725975
19204.1016	-97.939613
19207.0312	-97.920128
19209.9609	-97.988586
19212.8906	-98.034683
19215.8203	-97.908119
19218.7500	-97.908516
19221.6797	-98.012939
19224.6094	-98.073463
19227.5391	-98.208763
19230.4688	-98.328178
19233.3984	-98.432762
19236.3281	-98.405121
19239.2578	-98.134491
19242.1875	-98.229042
19245.1172	-98.587601
19248.0469	-98.638329
19250.9766	-98.592438
19253.9062	-98.628807
19256.8359	-98.780243
19259.7656	-98.875099
19262.6953	-98.825500
19265.6250	-98.880371
19268.5547	-98.909302
19271.4844	-98.914978
19274.4141	-98.929794
19277.3438	-99.001083
19280.2734	-99.239670
19283.2031	-99.461678
19286.1328	-99.586174
19289.0625	-99.701843
19291.9922	-99.485985
19294.9219	-99.300110
19297.8516	-99.416153
19300.7812	-99.541527
19303.7109	-99.638580
19306.6406	-99.628578
19309.5703	-99.601913
19312.5000	-99.764786
19315.4297	-99.908997
19318.3594	-99.857880
19321.2891	-99.843140
19324.2188	-100.066330
19327.1484	-100.201454
19330.0781	-100.104263
19333.0078	-100.114212
19335.9375	-100.165207
19338.8672	-100.048470
19341.7969	-100.199333
19344.7266	-100.624352
19347.6562	-100.637825
19350.5859	-100.436905
19353.5156	-100.608986
19356.4453	-100.895561
19359.3750	-100.972420
19362.3047	-101.032448
19365.2344	-101.139236
19368.1641	-101.384438
19371.0938	-101.603882
19374.0234	-101.507828
19376.9531	-101.237183
19379.8828	-101.117897
19382.8125	-101.366638
19385.7422	-101.922081
19388.6719	-102.249046
19391.6016	-101.870232
19394.5312	-101.499107
19397.4609	-101.755051
19400.3906	-102.209770
19403.3203	-102.219475
19406.2500	-102.032684
19409.1797	-102.092102
19412.1094	-102.210762
19415.0391	-102.287910
19417.9688	-102.390999
19420.8984	-102.540131
19423.8281	-102.670555
19426.7578	-102.581657
19429.6875	-102.672310
19432.6172	-103.006195
19435.5469	-103.544357
19438.4766	-104.473480
19441.4062	-104.301414
19444.3359	-103.572960
19447.2656	-103.565865
19450.1953	-103.697334
19453.1250	-103.970367
19456.0547	-104.102943
19458.9844	-104.104828
19461.9141	-104.186386
19464.8438	-104.283592
19467.7734	-104.461578
19470.7031	-104.752037
19473.6328	-105.226807
19476.5625	-105.274277
19479.4922	-105.080330
19482.4219	-105.209869
19485.3516	-105.256279
19488.2812	-105.176460
19491.2109	-105.444794
19494.1406	-106.029312
19497.0703	-106.514885
19500.0000	-106.662254
19502.9297	-106.744286
19505.8594	-107.014595
19508.7891	-107.261543
19511.7188	-107.349060
19514.6484	-107.518097
19517.5781	-108.045021
19520.5078	-108.350510
19523.4375	-107.988998
19526.3672	-107.675705
19529.2969	-108.425476
19532.2266	-109.366524
19535.1562	-109.522308
19538.0859	-108.685684
19541.0156	-108.492874
19543.9453	-109.777390
19546.8750	-110.687988
19549.8047	-110.625992
19552.7344	-110.637276
19555.6641	-111.693283
19558.5938	-112.580925
19561.5234	-112.335838
19564.4531	-112.163162
19567.3828	-112.395836
19570.3125	-112.880058
19573.2422	-113.541725
19576.1719	-113.768379
19579.1016	-113.020706
19582.0312	-112.652954
19584.9609	-113.684616
19587.8906	-114.095940
19590.8203	-114.494133
19593.7500	-116.433800
19596.6797	-115.858925
19599.6094	-116.539764
19602.5391	-117.445312
19605.4688	-116.958855
19608.3984	-116.984512
19611.3281	-117.051544
19614.2578	-116.581322
19617.1875	-117.743011
19620.1172	-118.530312
19623.0469	-118.242088
19625.9766	-117.921539
19628.9062	-117.681427
19631.8359	-118.192635
19634.7656	-117.720146
19637.6953	-114.771217
19640.6250	-114.068893
19643.5547	-116.595627
19646.4844	-117.570122
19649.4141	-115.246101
19652.3438	-115.137764
19655.2734	-115.915596
19658.2031	-114.516861
19661.1328	-113.176498
19664.0625	-112.491089
19666.9922	-112.001793
19669.9219	-111.570259
19672.8516	-110.894936
19675.7812	-110.404007
19678.7109	-110.246513
19681.6406	-110.055420
19684.5703	-109.765656
19687.5000	-109.021156
19690.4297	-108.457275
19693.3594	-108.380470
19696.2891	-108.180771
19699.2188	-108.080490
19702.1484	-108.091187
19705.0781	-107.793922
19708.0078	-107.444626
19710.9375	-107.254036
19713.8672	-106.988609
19716.7969	-106.891083
19719.7266	-106.533447
19722.6562	-105.992531
19725.5859	-105.443153
19728.5156	-104.889420
19731.4453	-104.732117
19734.3750	-104.801743
19737.3047	-104.753265
19740.2344	-104.821342
19743.1641	-104.336128
19746.0938	-103.982323
19749.0234	-103.870476
19751.9531	-103.631386
19754.8828	-103.460686
19757.8125	-103.069450
19760.7422	-102.751968
19763.6719	-102.765747
19766.6016	-102.338570
19769.5312	-101.724754
19772.4609	-101.581810
19775.3906	-101.621864
19778.3203	-101.576538
19781.2500	-101.571747
19784.1797	-101.252014
19787.1094	-100.664085
19790.0391	-100.485558
19792.9688	-100.671448
19795.8984	-100.539116
19798.8281	-100.299530
19801.7578	-100.224190
19804.6875	-100.090965
19807.6172	-99.956604
19810.5469	-99.698570
19813.4766	-99.392464
19816.4062	-99.215889
19819.3359	-99.073395
19822.2656	-98.894142
19825.1953	-98.704582
19828.1250	-98.510757
19831.0547	-98.260292
19833.9844	-98.124695
19836.9141	-98.376457
19839.8438	-98.520691
19842.7734	-98.149406
19845.7031	-97.795898
19848.6328	-97.595222
19851.5625	-97.359642
19854.4922	-97.163986
19857.4219	-97.068947
19860.3516	-96.938736
19863.2812	-96.784088
19866.2109	-96.736153
19869.1406	-96.624245
19872.0703	-96.417221
19875.0000	-96.236725
19877.9297	-96.094833
19880.8594	-95.976616
19883.7891	-95.894478
19886.7188	-95.623573
19889.6484	-95.241234
19892.5781	-95.199783
19895.5078	-95.196548
19898.4375	-95.015877
19901.3672	-94.950317
19904.2969	-94.874084
19907.2266	-94.755157
19910.1562	-94.683449
19913.0859	-94.530426
19916.0156	-94.351456
19918.9453	-94.230553
19921.8750	-94.196053
19924.8047	-94.130447
19927.7344	-93.859390
19930.6641	-93.581299
19933.5938	-93.426071
19936.5234	-93.390739
19939.4531	-93.455032
19942.3828	-93.386589
19945.3125	-93.057961
19948.2422	-92.798248
19951.1719	-92.816643
19954.1016	-92.840080
19957.0312	-92.727188
19959.9609	-92.598434
19962.8906	-92.502014
19965.8203	-92.326485
19968.7500	-92.132088
19971.6797	-92.031776
19974.6094	-91.836594
19977.5391	-91.641884
19980.4688	-91.594009
19983.3984	-91.483559
19986.3281	-91.328171
19989.2578	-91.229492
19992.1875	-91.173332
19995.1172	-91.069008
19998.0469	-90.836624
20000.9766	-90.643898
20003.9062	-90.593163
20006.8359	-90.538330
20009.7656	-90.465736
20012.6953	-90.319336
20015.6250	-90.091110
20018.5547	-89.954849
20021.4844	-89.870544
20024.4141	-89.766228
20027.3438	-89.668983
20030.2734	-89.527466
20033.2031	-89.416412
20036.1328	-89.335785
20039.0625	-89.148384
20041.9922	-88.976662
20044.9219	-88.864738
20047.8516	-88.795570
20050.7812	-88.756653
20053.7109	-88.660332
20056.6406	-88.528305
20059.5703	-88.355995
20062.5000	-88.195427
20065.4297	-88.096138
20068.3594	-87.996269
20071.2891	-87.864365
20074.2188	-87.728592
20077.1484	-87.609100
20080.0781	-87.506126
20083.0078	-87.378143
20085.9375	-87.172134
20088.8672	-86.999046
20091.7969	-86.892601
20094.7266	-86.834465
20097.6562	-86.811310
20100.5859	-86.727722
20103.5156	-86.577553
20106.4453	-86.433487
20109.3750	-86.329346
20112.3047	-86.234039
20115.2344	-86.116020
20118.1641	-85.959167
20121.0938	-85.823196
20124.0234	-85.720825
20126.9531	-85.589439
20129.8828	-85.443611
20132.8125	-85.320671
20135.7422	-85.216545
20138.6719	-85.112816
20141.6016	-84.979637
20144.5312	-84.821884
20147.4609	-84.673027
20150.3906	-84.535271
20153.3203	-84.405014
20156.2500	-84.276123
20159.1797	-84.161560
20162.1094	-84.038353
20165.0391	-83.891052
20167.9688	-83.763077
20170.8984	-83.657814
20173.8281	-83.544159
20176.7578	-83.404015
20179.6875	-83.272774
20182.6172	-83.137901
20185.5469	-83.013359
20188.4766	-82.938263
20191.4062	-82.795120
20194.3359	-82.605209
20197.2656	-82.447914
20200.1953	-82.291969
20203.1250	-82.157997
20206.0547	-82.039513
20208.9844	-81.921104
20211.9141	-81.788437
20214.8438	-81.625854
20217.7734	-81.460159
20220.7031	-81.304100
20223.6328	-81.166260
20226.5625	-81.046028
20229.4922	-80.901749
20232.4219	-80.753868
20235.3516	-80.586380
20238.2812	-80.368568
20241.2109	-80.207176
20244.1406	-80.090912
20247.0703	-79.928360
20250.0000	-79.749031
20252.9297	-79.586288
20255.8594	-79.437706
20258.7891	-79.275360
20261.7188	-79.077255
20264.6484	-78.886070
20267.5781	-78.720848
20270.5078	-78.546928
20273.4375	-78.365425
20276.3672	-78.189735
20279.2969	-78.021492
20282.2266	-77.857368
20285.1562	-77.672699
20288.0859	-77.480888
20291.0156	-77.319839
20293.9453	-77.154076
20296.8750	-76.969635
20299.8047	-76.783638
20302.7344	-76.593521
20305.6641	-76.402077
20308.5938	-76.200943
20311.5234	-75.980835
20314.4531	-75.755150
20317.3828	-75.545769
20320.3125	-75.324120
20323.2422	-75.088806
20326.1719	-74.872200
20329.1016	-74.648720
20332.0312	-74.419083
20334.9609	-74.193817
20337.8906	-73.964691
20340.8203	-73.728729
20343.7500	-73.462624
20346.6797	-73.191658
20349.6094	-72.938980
20352.5391	-72.683548
20355.4688	-72.425713
20358.3984	-72.160828
20361.3281	-71.890305
20364.2578	-71.617172
20367.1875	-71.324997
20370.1172	-71.022308
20373.0469	-70.721092
20375.9766	-70.409668
20378.9062	-70.074669
20381.8359	-69.713127
20384.7656	-69.356064
20387.6953	-68.994354
