;Freq(Hz)	Relative Amplitude (dB): Left
19218.7500	-89.098778
19221.6797	-89.207016
19224.6094	-89.238190
19227.5391	-89.217285
19230.4688	-89.245148
19233.3984	-89.280739
19236.3281	-89.268135
19239.2578	-89.280365
19242.1875	-89.329994
19245.1172	-89.378510
19248.0469	-89.410309
19250.9766	-89.399811
19253.9062	-89.408058
19256.8359	-89.422554
19259.7656	-89.438812
19262.6953	-89.460861
19265.6250	-89.473358
19268.5547	-89.547272
19271.4844	-89.651161
19274.4141	-89.654808
19277.3438	-89.590569
19280.2734	-89.588982
19283.2031	-89.654816
19286.1328	-89.691307
19289.0625	-89.702065
19291.9922	-89.721123
19294.9219	-89.684410
19297.8516	-89.727203
19300.7812	-89.831215
19303.7109	-89.811256
19306.6406	-89.751884
19309.5703	-89.757874
19312.5000	-89.786919
19315.4297	-89.829338
19318.3594	-89.839645
19321.2891	-89.801880
19324.2188	-89.770500
19327.1484	-89.828590
19330.0781	-89.963493
19333.0078	-89.997200
19335.9375	-89.971512
19338.8672	-89.974533
19341.7969	-89.972923
19344.7266	-89.993965
19347.6562	-90.044037
19350.5859	-90.140976
19353.5156	-90.179314
19356.4453	-90.202370
19359.3750	-90.293060
19362.3047	-90.322617
19365.2344	-90.359146
19368.1641	-90.418274
19371.0938	-90.415359
19374.0234	-90.413132
19376.9531	-90.443909
19379.8828	-90.460007
19382.8125	-90.410370
19385.7422	-90.368912
19388.6719	-90.400917
19391.6016	-90.492035
19394.5312	-90.573021
19397.4609	-90.567810
19400.3906	-90.616158
19403.3203	-90.722420
19406.2500	-90.736000
19409.1797	-90.752579
19412.1094	-90.770996
19415.0391	-90.716873
19417.9688	-90.751328
19420.8984	-90.845039
19423.8281	-90.853889
19426.7578	-90.881500
19429.6875	-90.991020
19432.6172	-91.136200
19435.5469	-91.188240
19438.4766	-91.164001
19441.4062	-91.208206
19444.3359	-91.216202
19447.2656	-91.224518
19450.1953	-91.233109
19453.1250	-91.199844
19456.0547	-91.232941
19458.9844	-91.363106
19461.9141	-91.511772
19464.8438	-91.563690
19467.7734	-91.506516
19470.7031	-91.524422
19473.6328	-91.639915
19476.5625	-91.656448
19479.4922	-91.619072
19482.4219	-91.663300
19485.3516	-91.815018
19488.2812	-91.874916
19491.2109	-91.880112
19494.1406	-92.010910
19497.0703	-92.009850
19500.0000	-91.942894
19502.9297	-92.058105
19505.8594	-92.189430
19508.7891	-92.187996
19511.7188	-92.121368
19514.6484	-92.145363
19517.5781	-92.243675
19520.5078	-92.307549
19523.4375	-92.316467
19526.3672	-92.363182
19529.2969	-92.448883
19532.2266	-92.462692
19535.1562	-92.467392
19538.0859	-92.533012
19541.0156	-92.584892
19543.9453	-92.713066
19546.8750	-92.840958
19549.8047	-92.829430
19552.7344	-92.812927
19555.6641	-92.843384
19558.5938	-92.878967
19561.5234	-92.907860
19564.4531	-93.014465
19567.3828	-93.125961
19570.3125	-93.136665
19573.2422	-93.181351
19576.1719	-93.271217
19579.1016	-93.276512
19582.0312	-93.287048
19584.9609	-93.443932
19587.8906	-93.624435
19590.8203	-93.622963
19593.7500	-93.527443
19596.6797	-93.552193
19599.6094	-93.756142
19602.5391	-93.903114
19605.4688	-93.889633
19608.3984	-93.940277
19611.3281	-94.069855
19614.2578	-94.225807
19617.1875	-94.450851
19620.1172	-94.506187
19623.0469	-94.416748
19625.9766	-94.511559
19628.9062	-94.632362
19631.8359	-94.691856
19634.7656	-94.743370
19637.6953	-94.722710
19640.6250	-94.796410
19643.5547	-94.995323
19646.4844	-95.146149
19649.4141	-95.206871
19652.3438	-95.308456
19655.2734	-95.448753
19658.2031	-95.675331
19661.1328	-95.987244
19664.0625	-96.098099
19666.9922	-96.089890
19669.9219	-96.128746
19672.8516	-96.087379
19675.7812	-96.030472
19678.7109	-96.289253
19681.6406	-96.632767
19684.5703	-96.640862
19687.5000	-96.634750
19690.4297	-96.805779
19693.3594	-97.007454
19696.2891	-97.187767
19699.2188	-97.350548
19702.1484	-97.436523
19705.0781	-97.614944
19708.0078	-97.829643
19710.9375	-97.966873
19713.8672	-98.290016
19716.7969	-98.531418
19719.7266	-98.545387
19722.6562	-98.759018
19725.5859	-99.001518
19728.5156	-98.995071
19731.4453	-99.017403
19734.3750	-99.337143
19737.3047	-99.705551
19740.2344	-99.928185
19743.1641	-100.263702
19746.0938	-100.604454
19749.0234	-100.759674
19751.9531	-101.119209
19754.8828	-101.619164
19757.8125	-102.045395
19760.7422	-102.450256
19763.6719	-102.567886
19766.6016	-102.507782
19769.5312	-102.759132
19772.4609	-103.511864
19775.3906	-104.186928
19778.3203	-104.574783
19781.2500	-105.284943
19784.1797	-105.871254
19787.1094	-106.089478
19790.0391	-106.406937
19792.9688	-106.946350
19795.8984	-107.923080
19798.8281	-108.951874
19801.7578	-110.045990
19804.6875	-110.460190
19807.6172	-110.559959
19810.5469	-112.610909
19813.4766	-115.943642
19816.4062	-117.384621
19819.3359	-120.424606
19822.2656	-123.410706
19825.1953	-121.476845
19828.1250	-118.587311
19831.0547	-118.514229
19833.9844	-116.580650
19836.9141	-114.099426
19839.8438	-112.523689
19842.7734	-110.970322
19845.7031	-109.529022
19848.6328	-107.899727
19851.5625	-106.652794
19854.4922	-106.138931
19857.4219	-105.791451
19860.3516	-105.504677
19863.2812	-104.857071
19866.2109	-103.523140
19869.1406	-102.437447
19872.0703	-101.866074
19875.0000	-101.374954
19877.9297	-100.813103
19880.8594	-100.351959
19883.7891	-99.962349
19886.7188	-99.445831
19889.6484	-98.910858
19892.5781	-98.403999
19895.5078	-97.831688
19898.4375	-97.309250
19901.3672	-96.912430
19904.2969	-96.574677
19907.2266	-96.176208
19910.1562	-95.770622
19913.0859	-95.552765
19916.0156	-95.315666
19918.9453	-94.817398
19921.8750	-94.291756
19924.8047	-93.897240
19927.7344	-93.644135
19930.6641	-93.381493
19933.5938	-92.979240
19936.5234	-92.638428
19939.4531	-92.424919
19942.3828	-92.129974
19945.3125	-91.694084
19948.2422	-91.332901
19951.1719	-91.130287
19954.1016	-90.860252
19957.0312	-90.566711
19959.9609	-90.269707
19962.8906	-89.873390
19965.8203	-89.539627
19968.7500	-89.240318
19971.6797	-88.958496
19974.6094	-88.698753
19977.5391	-88.402122
19980.4688	-88.095299
19983.3984	-87.795517
19986.3281	-87.521812
19989.2578	-87.228897
19992.1875	-86.939232
19995.1172	-86.652985
19998.0469	-86.313309
20000.9766	-86.009537
20003.9062	-85.744110
20006.8359	-85.417419
20009.7656	-85.087280
20012.6953	-84.832779
20015.6250	-84.573212
20018.5547	-84.283218
20021.4844	-84.000397
20024.4141	-83.681030
20027.3438	-83.353432
20030.2734	-83.069054
20033.2031	-82.774628
20036.1328	-82.441467
20039.0625	-82.104965
20041.9922	-81.792076
20044.9219	-81.503784
20047.8516	-81.192268
20050.7812	-80.874985
