;Freq(Hz)	Relative Amplitude (dB): Left
19520.5078	-109.546684
19523.4375	-109.866951
19526.3672	-110.561752
19529.2969	-111.431610
19532.2266	-111.620468
19535.1562	-110.872894
19538.0859	-110.561699
19541.0156	-111.099701
19543.9453	-111.699478
19546.8750	-111.733170
19549.8047	-112.199730
19552.7344	-112.809013
19555.6641	-113.116501
19558.5938	-113.545937
19561.5234	-113.681572
19564.4531	-113.170601
19567.3828	-113.820312
19570.3125	-115.054085
19573.2422	-116.013802
19576.1719	-116.385002
19579.1016	-116.073776
19582.0312	-115.193123
19584.9609	-115.449280
19587.8906	-116.976143
19590.8203	-116.802696
19593.7500	-116.477974
19596.6797	-116.187004
19599.6094	-118.156685
19602.5391	-122.188683
19605.4688	-120.998222
19608.3984	-120.682236
19611.3281	-124.661453
19614.2578	-125.284729
19617.1875	-123.565727
19620.1172	-122.514252
19623.0469	-123.336060
19625.9766	-126.325333
19628.9062	-127.225281
19631.8359	-125.733078
19634.7656	-124.781174
19637.6953	-126.078087
19640.6250	-127.501450
19643.5547	-127.148224
19646.4844	-121.239967
19649.4141	-118.157639
19652.3438	-118.234802
19655.2734	-119.353241
19658.2031	-119.640373
19661.1328	-119.341805
19664.0625	-118.664909
19666.9922	-117.333565
19669.9219	-116.202454
19672.8516	-115.853317
19675.7812	-116.052025
19678.7109	-116.084541
19681.6406	-115.291199
19684.5703	-114.338066
19687.5000	-113.881714
19690.4297	-114.034096
19693.3594	-113.301086
19696.2891	-112.891678
19699.2188	-113.360611
19702.1484	-112.580864
19705.0781	-111.692459
19708.0078	-111.490433
19710.9375	-111.156311
19713.8672	-110.651527
19716.7969	-110.467537
19719.7266	-110.077042
19722.6562	-109.684631
19725.5859	-109.761116
19728.5156	-110.123787
19731.4453	-110.174889
19734.3750	-109.580025
19737.3047	-109.031967
19740.2344	-109.040237
19743.1641	-108.742958
19746.0938	-107.743111
19749.0234	-107.250938
19751.9531	-107.338959
19754.8828	-107.154091
19757.8125	-106.835251
19760.7422	-106.779396
19763.6719	-106.719467
19766.6016	-106.602913
19769.5312	-106.380417
19772.4609	-106.054405
19775.3906	-105.941032
19778.3203	-105.969589
19781.2500	-105.726105
19784.1797	-105.616264
19787.1094	-105.665306
19790.0391	-105.355049
19792.9688	-104.903770
19795.8984	-104.437744
19798.8281	-104.110497
19801.7578	-104.298050
19804.6875	-104.377968
19807.6172	-104.154678
19810.5469	-104.203377
19813.4766	-104.076523
19816.4062	-103.566727
19819.3359	-103.356613
19822.2656	-103.466805
19825.1953	-103.345306
19828.1250	-103.069283
19831.0547	-103.202126
19833.9844	-103.451706
19836.9141	-103.172226
19839.8438	-102.627327
19842.7734	-102.269707
19845.7031	-102.400894
19848.6328	-102.908592
19851.5625	-102.888664
19854.4922	-102.415291
19857.4219	-102.016930
19860.3516	-101.759064
19863.2812	-101.698013
19866.2109	-101.559067
19869.1406	-101.294312
19872.0703	-101.278801
19875.0000	-101.278320
19877.9297	-101.122498
19880.8594	-101.109856
19883.7891	-100.994621
19886.7188	-100.744682
19889.6484	-100.641663
19892.5781	-100.634399
19895.5078	-100.446571
19898.4375	-100.048996
19901.3672	-99.936211
19904.2969	-100.048256
19907.2266	-99.990387
19910.1562	-99.996147
19913.0859	-99.961487
19916.0156	-99.860283
19918.9453	-99.706642
19921.8750	-99.479286
19924.8047	-99.393990
19927.7344	-99.405144
19930.6641	-99.322685
19933.5938	-99.120262
19936.5234	-98.906502
19939.4531	-98.719666
19942.3828	-98.644058
19945.3125	-98.588402
19948.2422	-98.478668
19951.1719	-98.447411
19954.1016	-98.421204
19957.0312	-98.338203
19959.9609	-98.220490
19962.8906	-98.130188
19965.8203	-98.030693
19968.7500	-97.912834
19971.6797	-97.899605
19974.6094	-97.848549
19977.5391	-97.699806
19980.4688	-97.651482
19983.3984	-97.635422
19986.3281	-97.472969
19989.2578	-97.355278
19992.1875	-97.397179
19995.1172	-97.243652
19998.0469	-96.858421
20000.9766	-96.723145
20003.9062	-96.863617
20006.8359	-96.919701
20009.7656	-96.804085
20012.6953	-96.654266
20015.6250	-96.590492
20018.5547	-96.578651
20021.4844	-96.556969
20024.4141	-96.480232
20027.3438	-96.424568
20030.2734	-96.400009
20033.2031	-96.346420
20036.1328	-96.272537
20039.0625	-96.131409
20041.9922	-96.000900
20044.9219	-95.912720
20047.8516	-95.789894
20050.7812	-95.693199
20053.7109	-95.685471
20056.6406	-95.525719
20059.5703	-95.409882
20062.5000	-95.472008
20065.4297	-95.427261
20068.3594	-95.303040
20071.2891	-95.309563
20074.2188	-95.292023
20077.1484	-95.177559
20080.0781	-95.133820
20083.0078	-95.062119
20085.9375	-94.927658
20088.8672	-94.894470
20091.7969	-94.859253
20094.7266	-94.735817
20097.6562	-94.641144
20100.5859	-94.594063
20103.5156	-94.500336
20106.4453	-94.382507
20109.3750	-94.280754
20112.3047	-94.178329
20115.2344	-94.143738
20118.1641	-94.139397
20121.0938	-94.095886
20124.0234	-94.002869
20126.9531	-93.885475
20129.8828	-93.832420
20132.8125	-93.818764
20135.7422	-93.756264
20138.6719	-93.714172
20141.6016	-93.649910
20144.5312	-93.562393
20147.4609	-93.600693
20150.3906	-93.551613
20153.3203	-93.323105
20156.2500	-93.191444
20159.1797	-93.168999
20162.1094	-93.151886
20165.0391	-93.091118
20167.9688	-93.010712
20170.8984	-92.976387
20173.8281	-92.935097
20176.7578	-92.868614
20179.6875	-92.783554
20182.6172	-92.737793
20185.5469	-92.694374
20188.4766	-92.635353
20191.4062	-92.577713
20194.3359	-92.528343
20197.2656	-92.597313
20200.1953	-92.564499
20203.1250	-92.382774
20206.0547	-92.289131
20208.9844	-92.255211
20211.9141	-92.198135
20214.8438	-92.120071
20217.7734	-92.094566
20220.7031	-92.048172
20223.6328	-91.961243
20226.5625	-91.893723
20229.4922	-91.847702
20232.4219	-91.828369
20235.3516	-91.738945
20238.2812	-91.617821
20241.2109	-91.598251
20244.1406	-91.616127
20247.0703	-91.603760
20250.0000	-91.528549
20252.9297	-91.459557
20255.8594	-91.384521
20258.7891	-91.288353
20261.7188	-91.247498
20264.6484	-91.216621
20267.5781	-91.134666
20270.5078	-91.082535
20273.4375	-91.085129
20276.3672	-91.055054
20279.2969	-90.934303
20282.2266	-90.825981
20285.1562	-90.797440
20288.0859	-90.759727
20291.0156	-90.716064
20293.9453	-90.655914
20296.8750	-90.462944
20299.8047	-90.354103
20302.7344	-90.395653
20305.6641	-90.399712
20308.5938	-90.368057
20311.5234	-90.319588
20314.4531	-90.269211
20317.3828	-90.208687
20320.3125	-90.150360
20323.2422	-90.100342
20326.1719	-90.034248
20329.1016	-89.972893
20332.0312	-89.929939
20334.9609	-89.882454
20337.8906	-89.838860
20340.8203	-89.759987
20343.7500	-89.692833
20346.6797	-89.732185
20349.6094	-89.744110
20352.5391	-89.613243
20355.4688	-89.470863
20358.3984	-89.394211
20361.3281	-89.359245
20364.2578	-89.315628
20367.1875	-89.258812
20370.1172	-89.203819
20373.0469	-89.163605
20375.9766	-89.149086
20378.9062	-89.102875
20381.8359	-89.002357
20384.7656	-88.927612
20387.6953	-88.909775
20390.6250	-88.879578
20393.5547	-88.841492
20396.4844	-88.772469
20399.4141	-88.672073
20402.3438	-88.627235
20405.2734	-88.610367
20408.2031	-88.582962
20411.1328	-88.529694
20414.0625	-88.450096
20416.9922	-88.383652
20419.9219	-88.341728
20422.8516	-88.304718
20425.7812	-88.261993
20428.7109	-88.242813
20431.6406	-88.217667
20434.5703	-88.146172
20437.5000	-88.087471
20440.4297	-88.067429
20443.3594	-88.025940
20446.2891	-87.929283
20449.2188	-87.812180
20452.1484	-87.732239
20455.0781	-87.720879
20458.0078	-87.721039
20460.9375	-87.676277
20463.8672	-87.645012
20466.7969	-87.628357
20469.7266	-87.562950
20472.6562	-87.488731
20475.5859	-87.461098
20478.5156	-87.434944
20481.4453	-87.379059
20484.3750	-87.313728
20487.3047	-87.249847
20490.2344	-87.171211
20493.1641	-87.098709
20496.0938	-87.140106
20499.0234	-87.182152
20501.9531	-87.039055
20504.8828	-86.935699
20507.8125	-86.952400
20510.7422	-86.917137
20513.6719	-86.852066
20516.6016	-86.803627
20519.5312	-86.752426
20522.4609	-86.697929
20525.3906	-86.621239
20528.3203	-86.553795
20531.2500	-86.555023
20534.1797	-86.547859
20537.1094	-86.471397
20540.0391	-86.397186
20542.9688	-86.361740
20545.8984	-86.365341
20548.8281	-86.376549
20551.7578	-86.320976
20554.6875	-86.234962
20557.6172	-86.189186
20560.5469	-86.172897
20563.4766	-86.120316
20566.4062	-86.054184
20569.3359	-86.006775
20572.2656	-85.962509
20575.1953	-85.922264
20578.1250	-85.856575
20581.0547	-85.803787
20583.9844	-85.793373
20586.9141	-85.757874
20589.8438	-85.720695
20592.7734	-85.697189
20595.7031	-85.641472
20598.6328	-85.598656
20601.5625	-85.560921
20604.4922	-85.547432
20607.4219	-85.518745
20610.3516	-85.464386
20613.2812	-85.392624
20616.2109	-85.330254
20619.1406	-85.280518
20622.0703	-85.242302
20625.0000	-85.194359
20627.9297	-85.149300
20630.8594	-85.098541
20633.7891	-85.037140
20636.7188	-84.984093
20639.6484	-84.934303
20642.5781	-84.869026
20645.5078	-84.780785
20648.4375	-84.716812
20651.3672	-84.691902
20654.2969	-84.653976
20657.2266	-84.614372
20660.1562	-84.568962
20663.0859	-84.526070
20666.0156	-84.484924
20668.9453	-84.413872
20671.8750	-84.366180
20674.8047	-84.338684
20677.7344	-84.281029
20680.6641	-84.204063
20683.5938	-84.149780
20686.5234	-84.141045
20689.4531	-84.100502
20692.3828	-84.002518
20695.3125	-83.902191
20698.2422	-83.813522
20701.1719	-83.796387
20704.1016	-83.826111
20707.0312	-83.802917
20709.9609	-83.740067
20712.8906	-83.706276
20715.8203	-83.680435
20718.7500	-83.620384
20721.6797	-83.560066
20724.6094	-83.525421
20727.5391	-83.498581
20730.4688	-83.437454
20733.3984	-83.359589
20736.3281	-83.312920
20739.2578	-83.258423
20742.1875	-83.193680
20745.1172	-83.184677
20748.0469	-83.183624
20750.9766	-83.128021
20753.9062	-83.063385
20756.8359	-83.012886
20759.7656	-82.963829
20762.6953	-82.923813
20765.6250	-82.877480
20768.5547	-82.822121
20771.4844	-82.780396
20774.4141	-82.740639
20777.3438	-82.689125
20780.2734	-82.649902
20783.2031	-82.610001
20786.1328	-82.549988
20789.0625	-82.495789
20791.9922	-82.451126
20794.9219	-82.392708
20797.8516	-82.282440
20800.7812	-82.237183
20803.7109	-82.272339
20806.6406	-82.244713
20809.5703	-82.186668
20812.5000	-82.128105
20815.4297	-82.064888
20818.3594	-82.020386
20821.2891	-81.976677
20824.2188	-81.918884
