;Freq(Hz)	Relative Amplitude (dB): Left
19113.2812	-86.550468
19116.2109	-86.536873
19119.1406	-86.494637
19122.0703	-86.443184
19125.0000	-86.413345
19127.9297	-86.399940
19130.8594	-86.397194
19133.7891	-86.385605
19136.7188	-86.346275
19139.6484	-86.297325
19142.5781	-86.276489
19145.5078	-86.261528
19148.4375	-86.239693
19151.3672	-86.237312
19154.2969	-86.222900
19157.2266	-86.184807
19160.1562	-86.140686
19163.0859	-86.106743
19166.0156	-86.097122
19168.9453	-86.097015
19171.8750	-86.079933
19174.8047	-86.051048
19177.7344	-86.023239
19180.6641	-85.982872
19183.5938	-85.944939
19186.5234	-85.935097
19189.4531	-85.937935
19192.3828	-85.932053
19195.3125	-85.909546
19198.2422	-85.861549
19201.1719	-85.792114
19204.1016	-85.754456
19207.0312	-85.767181
19209.9609	-85.775658
19212.8906	-85.759361
19215.8203	-85.741913
19218.7500	-85.723915
19221.6797	-85.692986
19224.6094	-85.641785
19227.5391	-85.590927
19230.4688	-85.569237
19233.3984	-85.573006
19236.3281	-85.589066
19239.2578	-85.595230
19242.1875	-85.577049
19245.1172	-85.552841
19248.0469	-85.531258
19250.9766	-85.494957
19253.9062	-85.456108
19256.8359	-85.445862
19259.7656	-85.458061
19262.6953	-85.476875
19265.6250	-85.480492
19268.5547	-85.465706
19271.4844	-85.449608
19274.4141	-85.418983
19277.3438	-85.375877
19280.2734	-85.336174
19283.2031	-85.309326
19286.1328	-85.301399
19289.0625	-85.313286
19291.9922	-85.328117
19294.9219	-85.314270
19297.8516	-85.278580
19300.7812	-85.238091
19303.7109	-85.199409
19306.6406	-85.137810
19309.5703	-85.072716
19312.5000	-85.037857
19315.4297	-85.018089
19318.3594	-85.008667
19321.2891	-85.019165
19324.2188	-85.036865
19327.1484	-85.031761
19330.0781	-84.991257
19333.0078	-84.923424
19335.9375	-84.844910
19338.8672	-84.768387
19341.7969	-84.709671
19344.7266	-84.667023
19347.6562	-84.622681
19350.5859	-84.601471
19353.5156	-84.601868
19356.4453	-84.593025
19359.3750	-84.585129
19362.3047	-84.571144
19365.2344	-84.528877
19368.1641	-84.473450
19371.0938	-84.410896
19374.0234	-84.334564
19376.9531	-84.276970
19379.8828	-84.239197
19382.8125	-84.183815
19385.7422	-84.126793
19388.6719	-84.092087
19391.6016	-84.076134
19394.5312	-84.066483
19397.4609	-84.049294
19400.3906	-84.042633
19403.3203	-84.039627
19406.2500	-84.007950
19409.1797	-83.946083
19412.1094	-83.863197
19415.0391	-83.770325
19417.9688	-83.673721
19420.8984	-83.585983
19423.8281	-83.509750
19426.7578	-83.438263
19429.6875	-83.388100
19432.6172	-83.358612
19435.5469	-83.331039
19438.4766	-83.318016
19441.4062	-83.312485
19444.3359	-83.279793
19447.2656	-83.229752
19450.1953	-83.169250
19453.1250	-83.082367
19456.0547	-82.980713
19458.9844	-82.877892
19461.9141	-82.784683
19464.8438	-82.701576
19467.7734	-82.628716
19470.7031	-82.576035
19473.6328	-82.532310
19476.5625	-82.494583
19479.4922	-82.473083
19482.4219	-82.452599
19485.3516	-82.414360
19488.2812	-82.367737
19491.2109	-82.307846
19494.1406	-82.208542
19497.0703	-82.072571
19500.0000	-81.916428
19502.9297	-81.739784
19505.8594	-81.518967
19508.7891	-81.256676
19511.7188	-80.965775
19514.6484	-80.640358
19517.5781	-80.295868
19520.5078	-79.950134
19523.4375	-79.608643
19526.3672	-79.278145
19529.2969	-78.959152
19532.2266	-78.657524
19535.1562	-78.383545
19538.0859	-78.134377
19541.0156	-77.909767
19543.9453	-77.728096
19546.8750	-77.600044
19549.8047	-77.518127
19552.7344	-77.477516
19555.6641	-77.474823
19558.5938	-77.497169
19561.5234	-77.534294
19564.4531	-77.594604
19567.3828	-77.679558
19570.3125	-77.778481
19573.2422	-77.911186
19576.1719	-78.090317
19579.1016	-78.305832
19582.0312	-78.550545
19584.9609	-78.824226
19587.8906	-79.123802
19590.8203	-79.455124
19593.7500	-79.824341
19596.6797	-80.223969
19599.6094	-80.645950
19602.5391	-81.086433
19605.4688	-81.549492
19608.3984	-82.040741
19611.3281	-82.541611
19614.2578	-83.033516
19617.1875	-83.500801
19620.1172	-83.929039
19623.0469	-84.330452
19625.9766	-84.707733
19628.9062	-85.041031
19631.8359	-85.339691
19634.7656	-85.617378
19637.6953	-85.839615
19640.6250	-86.011322
19643.5547	-86.169540
19646.4844	-86.320473
19649.4141	-86.470924
19652.3438	-86.628937
19655.2734	-86.798035
19658.2031	-86.953842
19661.1328	-87.090363
19664.0625	-87.212692
19666.9922	-87.294792
19669.9219	-87.357140
19672.8516	-87.424095
19675.7812	-87.486908
19678.7109	-87.538086
19681.6406	-87.549149
19684.5703	-87.528778
19687.5000	-87.522247
19690.4297	-87.522156
19693.3594	-87.529205
19696.2891	-87.560707
19699.2188	-87.562881
19702.1484	-87.535172
19705.0781	-87.506248
19708.0078	-87.475891
19710.9375	-87.476898
19713.8672	-87.475105
19716.7969	-87.459465
19719.7266	-87.473930
19722.6562	-87.503334
19725.5859	-87.553680
19728.5156	-87.632065
19731.4453	-87.714111
19734.3750	-87.812820
19737.3047	-87.945274
19740.2344	-88.108459
19743.1641	-88.292633
19746.0938	-88.482758
19749.0234	-88.672058
19751.9531	-88.854118
19754.8828	-89.021240
19757.8125	-89.176064
19760.7422	-89.328430
19763.6719	-89.463837
19766.6016	-89.580360
19769.5312	-89.713661
19772.4609	-89.871002
19775.3906	-90.041260
19778.3203	-90.201332
19781.2500	-90.374153
19784.1797	-90.587502
19787.1094	-90.797714
19790.0391	-91.004425
19792.9688	-91.260635
19795.8984	-91.577492
19798.8281	-91.900650
19801.7578	-92.169182
19804.6875	-92.342232
19807.6172	-92.372810
19810.5469	-92.271385
19813.4766	-92.105377
19816.4062	-91.904411
19819.3359	-91.646927
19822.2656	-91.347336
19825.1953	-91.042412
19828.1250	-90.750580
19831.0547	-90.475594
19833.9844	-90.242676
19836.9141	-90.064346
19839.8438	-89.941757
19842.7734	-89.847923
19845.7031	-89.735466
19848.6328	-89.657455
19851.5625	-89.661095
19854.4922	-89.710724
19857.4219	-89.803963
19860.3516	-89.930359
19863.2812	-90.070534
19866.2109	-90.228043
19869.1406	-90.382652
19872.0703	-90.477592
19875.0000	-90.475479
19877.9297	-90.428596
19880.8594	-90.383263
19883.7891	-90.313240
19886.7188	-90.241158
19889.6484	-90.238907
19892.5781	-90.291389
19895.5078	-90.343895
19898.4375	-90.386803
19901.3672	-90.383446
19904.2969	-90.334564
19907.2266	-90.273682
19910.1562	-90.184860
19913.0859	-90.066109
19916.0156	-89.966415
19918.9453	-89.871262
19921.8750	-89.722176
19924.8047	-89.571426
19927.7344	-89.456200
19930.6641	-89.327446
19933.5938	-89.233437
19936.5234	-89.234200
19939.4531	-89.307556
19942.3828	-89.403336
19945.3125	-89.477783
19948.2422	-89.533974
19951.1719	-89.565453
19954.1016	-89.552055
19957.0312	-89.523102
19959.9609	-89.487564
19962.8906	-89.458267
19965.8203	-89.507988
19968.7500	-89.610641
19971.6797	-89.666153
19974.6094	-89.665504
19977.5391	-89.640709
19980.4688	-89.593475
19983.3984	-89.541977
19986.3281	-89.530525
19989.2578	-89.575829
19992.1875	-89.630829
19995.1172	-89.644409
19998.0469	-89.613647
20000.9766	-89.552979
20003.9062	-89.497841
20006.8359	-89.469986
20009.7656	-89.452049
20012.6953	-89.423141
20015.6250	-89.379616
20018.5547	-89.327362
20021.4844	-89.285942
20024.4141	-89.284119
20027.3438	-89.348808
20030.2734	-89.434929
20033.2031	-89.470230
20036.1328	-89.454216
20039.0625	-89.415718
20041.9922	-89.378487
20044.9219	-89.396149
20047.8516	-89.465088
20050.7812	-89.540268
20053.7109	-89.588409
20056.6406	-89.573845
20059.5703	-89.548073
20062.5000	-89.546280
20065.4297	-89.549988
20068.3594	-89.583519
20071.2891	-89.612823
20074.2188	-89.603348
20077.1484	-89.580605
20080.0781	-89.570625
20083.0078	-89.618141
20085.9375	-89.677757
20088.8672	-89.699936
20091.7969	-89.705406
20094.7266	-89.692184
20097.6562	-89.689331
20100.5859	-89.712036
20103.5156	-89.737656
20106.4453	-89.738472
20109.3750	-89.706482
20112.3047	-89.694107
20115.2344	-89.715897
20118.1641	-89.761063
20121.0938	-89.803391
20124.0234	-89.795982
20126.9531	-89.778168
20129.8828	-89.788559
20132.8125	-89.818253
20135.7422	-89.855118
20138.6719	-89.881348
20141.6016	-89.875374
20144.5312	-89.860649
20147.4609	-89.891434
20150.3906	-89.954491
20153.3203	-89.996315
20156.2500	-89.981239
20159.1797	-89.965614
20162.1094	-90.011719
20165.0391	-90.062859
20167.9688	-90.068123
20170.8984	-90.050247
20173.8281	-90.020897
20176.7578	-90.018570
20179.6875	-90.074203
20182.6172	-90.114151
20185.5469	-90.122849
20188.4766	-90.147995
20191.4062	-90.173492
20194.3359	-90.200684
20197.2656	-90.236153
20200.1953	-90.255249
20203.1250	-90.268280
20206.0547	-90.308983
20208.9844	-90.361916
20211.9141	-90.387001
20214.8438	-90.370003
20217.7734	-90.361588
20220.7031	-90.405312
20223.6328	-90.451050
20226.5625	-90.431175
20229.4922	-90.397041
20232.4219	-90.409683
20235.3516	-90.431923
20238.2812	-90.435005
20241.2109	-90.468346
20244.1406	-90.477577
20247.0703	-90.446976
20250.0000	-90.453667
20252.9297	-90.464439
20255.8594	-90.438950
20258.7891	-90.433121
20261.7188	-90.466965
20264.6484	-90.472778
20267.5781	-90.444817
20270.5078	-90.448090
20273.4375	-90.492836
20276.3672	-90.540901
20279.2969	-90.532753
20282.2266	-90.511963
20285.1562	-90.554962
20288.0859	-90.573883
20291.0156	-90.543282
20293.9453	-90.531448
20296.8750	-90.534630
20299.8047	-90.542015
20302.7344	-90.568932
20305.6641	-90.611214
20308.5938	-90.637848
20311.5234	-90.651321
20314.4531	-90.630463
20317.3828	-90.606125
20320.3125	-90.628830
20323.2422	-90.655479
20326.1719	-90.675713
20329.1016	-90.697014
20332.0312	-90.731789
20334.9609	-90.741379
20337.8906	-90.682068
20340.8203	-90.650009
20343.7500	-90.682724
20346.6797	-90.681473
20349.6094	-90.649033
20352.5391	-90.671875
20355.4688	-90.726189
20358.3984	-90.743378
