;Freq(Hz)	Relative Amplitude (dB): Left
20276.3672	-83.950256
20279.2969	-84.209061
20282.2266	-84.482635
20285.1562	-84.767647
20288.0859	-85.057938
20291.0156	-85.383980
20293.9453	-85.706955
20296.8750	-85.977486
20299.8047	-86.297813
20302.7344	-86.716515
20305.6641	-87.153267
20308.5938	-87.547447
20311.5234	-87.976685
20314.4531	-88.480667
20317.3828	-88.966736
20320.3125	-89.474510
20323.2422	-90.091888
20326.1719	-90.788528
20329.1016	-91.509682
20332.0312	-92.315102
20334.9609	-93.195206
20337.8906	-94.084396
20340.8203	-95.066971
20343.7500	-96.235458
20346.6797	-97.569946
20349.6094	-98.933167
20352.5391	-100.215401
20355.4688	-100.969505
20358.3984	-100.759544
20361.3281	-99.779388
20364.2578	-98.529404
20367.1875	-97.197418
20370.1172	-95.767952
20373.0469	-94.401817
20375.9766	-93.211983
20378.9062	-92.190392
20381.8359	-91.292664
20384.7656	-90.351288
20387.6953	-89.412025
20390.6250	-88.561996
20393.5547	-87.771996
20396.4844	-87.044647
20399.4141	-86.363716
20402.3438	-85.723488
20405.2734	-85.130035
20408.2031	-84.566711
20411.1328	-84.014793
20414.0625	-83.473648
20416.9922	-82.976974
20419.9219	-82.513420
20422.8516	-82.020195
20425.7812	-81.519020
20428.7109	-81.057617
20431.6406	-80.633400
20434.5703	-80.216522
20437.5000	-79.778633
20440.4297	-79.336533
20443.3594	-78.907684
20446.2891	-78.490150
20449.2188	-78.066299
20452.1484	-77.640358
20455.0781	-77.243217
20458.0078	-76.872169
20460.9375	-76.498138
20463.8672	-76.118904
20466.7969	-75.747231
20469.7266	-75.393631
20472.6562	-75.047607
20475.5859	-74.690514
20478.5156	-74.336197
20481.4453	-73.993927
20484.3750	-73.659195
20487.3047	-73.315628
20490.2344	-72.962929
20493.1641	-72.610069
20496.0938	-72.271820
20499.0234	-71.933609
20501.9531	-71.584312
20504.8828	-71.253777
20507.8125	-70.929871
20510.7422	-70.594887
20513.6719	-70.257149
20516.6016	-69.920631
20519.5312	-69.581146
20522.4609	-69.234612
20525.3906	-68.882095
20528.3203	-68.519821
20531.2500	-68.157875
20534.1797	-67.810020
20537.1094	-67.463844
20540.0391	-67.101166
20542.9688	-66.731506
20545.8984	-66.370750
20548.8281	-66.008392
20551.7578	-65.636292
20554.6875	-65.260582
20557.6172	-64.874924
20560.5469	-64.477547
20563.4766	-64.076836
20566.4062	-63.677105
20569.3359	-63.272095
20572.2656	-62.848175
20575.1953	-62.407593
20578.1250	-61.961494
20581.0547	-61.507599
20583.9844	-61.043411
20586.9141	-60.568981
20589.8438	-60.073509
20592.7734	-59.558430
20595.7031	-59.031597
20598.6328	-58.486736
20601.5625	-57.920963
20604.4922	-57.334557
20607.4219	-56.716972
20610.3516	-56.064919
20613.2812	-55.381424
20616.2109	-54.665417
20619.1406	-53.912239
20622.0703	-53.120617
20625.0000	-52.284538
20627.9297	-51.399082
20630.8594	-50.469261
20633.7891	-49.503754
20636.7188	-48.519264
20639.6484	-47.541569
20642.5781	-46.624313
20645.5078	-45.853767
20648.4375	-45.318672
20651.3672	-45.079910
20654.2969	-45.207649
20657.2266	-45.664528
20660.1562	-46.315304
20663.0859	-47.081444
20666.0156	-47.904976
20668.9453	-48.727699
20671.8750	-49.511341
20674.8047	-50.250694
20677.7344	-50.949257
20680.6641	-51.610924
20683.5938	-52.228447
20686.5234	-52.797062
20689.4531	-53.326263
20692.3828	-53.826561
20695.3125	-54.299397
20698.2422	-54.745819
20701.1719	-55.160316
20704.1016	-55.542175
20707.0312	-55.901096
20709.9609	-56.244198
20712.8906	-56.571835
20715.8203	-56.881001
20718.7500	-57.177544
20721.6797	-57.460014
20724.6094	-57.731583
20727.5391	-57.996407
20730.4688	-58.250542
20733.3984	-58.493217
20736.3281	-58.725136
20739.2578	-58.936375
20742.1875	-59.132481
20745.1172	-59.330303
20748.0469	-59.520016
20750.9766	-59.701351
20753.9062	-59.878307
20756.8359	-60.051144
20759.7656	-60.213730
20762.6953	-60.367828
20765.6250	-60.520947
20768.5547	-60.674435
20771.4844	-60.822308
20774.4141	-60.957333
20777.3438	-61.080402
20780.2734	-61.200245
20783.2031	-61.318989
20786.1328	-61.435818
20789.0625	-61.546562
20791.9922	-61.653843
20794.9219	-61.761990
20797.8516	-61.865707
20800.7812	-61.966331
20803.7109	-62.066338
20806.6406	-62.162029
20809.5703	-62.250828
20812.5000	-62.342789
20815.4297	-62.438980
20818.3594	-62.531605
20821.2891	-62.620163
20824.2188	-62.710018
20827.1484	-62.803032
20830.0781	-62.891468
20833.0078	-62.981155
20835.9375	-63.076481
20838.8672	-63.167133
20841.7969	-63.255447
20844.7266	-63.346943
20847.6562	-63.437534
20850.5859	-63.522900
20853.5156	-63.603718
20856.4453	-63.689560
20859.3750	-63.777374
20862.3047	-63.861069
20865.2344	-63.944736
20868.1641	-64.029068
20871.0938	-64.111320
20874.0234	-64.194153
20876.9531	-64.282494
20879.8828	-64.366150
20882.8125	-64.443420
20885.7422	-64.517815
20888.6719	-64.588860
20891.6016	-64.664833
20894.5312	-64.743340
20897.4609	-64.809105
20900.3906	-64.868828
20903.3203	-64.934929
20906.2500	-65.003967
20909.1797	-65.082542
20912.1094	-65.161720
20915.0391	-65.213303
20917.9688	-65.259956
20920.8984	-65.314468
20923.8281	-65.371292
20926.7578	-65.421722
20929.6875	-65.474648
20932.6172	-65.530205
20935.5469	-65.578659
20938.4766	-65.635292
20941.4062	-65.693069
20944.3359	-65.735031
20947.2656	-65.777908
20950.1953	-65.824432
20953.1250	-65.871033
20956.0547	-65.922920
20958.9844	-65.968887
20961.9141	-66.010422
20964.8438	-66.056610
20967.7734	-66.097244
20970.7031	-66.130379
20973.6328	-66.169632
20976.5625	-66.213486
20979.4922	-66.254807
20982.4219	-66.303612
20985.3516	-66.361183
20988.2812	-66.409668
20991.2109	-66.442184
20994.1406	-66.472084
20997.0703	-66.511818
21000.0000	-66.556786
21002.9297	-66.597565
21005.8594	-66.627991
21008.7891	-66.657516
21011.7188	-66.694550
21014.6484	-66.731575
21017.5781	-66.771889
21020.5078	-66.813362
21023.4375	-66.853760
21026.3672	-66.891991
21029.2969	-66.924797
21032.2266	-66.959923
21035.1562	-66.996826
21038.0859	-67.032814
21041.0156	-67.067139
21043.9453	-67.091530
21046.8750	-67.115356
21049.8047	-67.149612
21052.7344	-67.179970
21055.6641	-67.202438
21058.5938	-67.234100
21061.5234	-67.271149
21064.4531	-67.304153
21067.3828	-67.334358
21070.3125	-67.367226
21073.2422	-67.398300
21076.1719	-67.425209
21079.1016	-67.455116
21082.0312	-67.479767
21084.9609	-67.499283
21087.8906	-67.528816
21090.8203	-67.563034
21093.7500	-67.593506
21096.6797	-67.622345
21099.6094	-67.647896
21102.5391	-67.674934
21105.4688	-67.700089
21108.3984	-67.728699
21111.3281	-67.766678
21114.2578	-67.798935
21117.1875	-67.830910
21120.1172	-67.860466
21123.0469	-67.887939
21125.9766	-67.919281
21128.9062	-67.950363
21131.8359	-67.979439
21134.7656	-67.999184
21137.6953	-68.021751
21140.6250	-68.050095
21143.5547	-68.076248
21146.4844	-68.104652
21149.4141	-68.134552
21152.3438	-68.165985
21155.2734	-68.196487
21158.2031	-68.221626
