;Freq(Hz)	Relative Amplitude (dB): Left
19746.0938	-56.698029
19749.0234	-56.825287
19751.9531	-56.944874
19754.8828	-57.053619
19757.8125	-57.154610
19760.7422	-57.248680
19763.6719	-57.330772
19766.6016	-57.404354
19769.5312	-57.470268
19772.4609	-57.524921
19775.3906	-57.569946
19778.3203	-57.608532
19781.2500	-57.641899
19784.1797	-57.669544
19787.1094	-57.691959
19790.0391	-57.709641
19792.9688	-57.723225
19795.8984	-57.731838
19798.8281	-57.738106
19801.7578	-57.743393
19804.6875	-57.744247
19807.6172	-57.742092
19810.5469	-57.736736
19813.4766	-57.727859
19816.4062	-57.720787
19819.3359	-57.715836
19822.2656	-57.709499
19825.1953	-57.701626
19828.1250	-57.692806
19831.0547	-57.683540
19833.9844	-57.673180
19836.9141	-57.662003
19839.8438	-57.648830
19842.7734	-57.633991
19845.7031	-57.619251
19848.6328	-57.603394
19851.5625	-57.587681
19854.4922	-57.575108
19857.4219	-57.561714
19860.3516	-57.545330
19863.2812	-57.530834
19866.2109	-57.517902
19869.1406	-57.503643
19872.0703	-57.489700
19875.0000	-57.475250
19877.9297	-57.460758
19880.8594	-57.448124
19883.7891	-57.436592
19886.7188	-57.424122
19889.6484	-57.410767
19892.5781	-57.398834
19895.5078	-57.388287
19898.4375	-57.379608
19901.3672	-57.370300
19904.2969	-57.358631
19907.2266	-57.348228
19910.1562	-57.339077
19913.0859	-57.329056
19916.0156	-57.318787
19918.9453	-57.311234
19921.8750	-57.302036
19924.8047	-57.290588
19927.7344	-57.284332
19930.6641	-57.279362
19933.5938	-57.272438
19936.5234	-57.265110
19939.4531	-57.258163
19942.3828	-57.250729
19945.3125	-57.243877
19948.2422	-57.241241
19951.1719	-57.240021
19954.1016	-57.236755
19957.0312	-57.229637
19959.9609	-57.222279
19962.8906	-57.218689
19965.8203	-57.213066
19968.7500	-57.196617
19971.6797	-57.182358
19974.6094	-57.166985
19977.5391	-57.152996
19980.4688	-57.140537
19983.3984	-57.129028
19986.3281	-57.116844
19989.2578	-57.104504
19992.1875	-57.095726
19995.1172	-57.085308
19998.0469	-57.075615
20000.9766	-57.069778
20003.9062	-57.059639
20006.8359	-57.047138
20009.7656	-57.035629
20012.6953	-57.023026
20015.6250	-57.011497
20018.5547	-57.002403
20021.4844	-56.994274
20024.4141	-56.986519
20027.3438	-56.978470
20030.2734	-56.969227
20033.2031	-56.960209
20036.1328	-56.952709
20039.0625	-56.944839
20041.9922	-56.937061
20044.9219	-56.930183
20047.8516	-56.922909
20050.7812	-56.915577
20053.7109	-56.907177
20056.6406	-56.899490
20059.5703	-56.893890
20062.5000	-56.888771
20065.4297	-56.884644
20068.3594	-56.880169
